,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija
38,/kSKwa9Q_1_38,Novi Fosili,Novi Fosili,Ne vjeruj suzama kad gube,4769,"Nikog nisam nikad'
kao njega ljubila
sudbina je takva
mene je osudila

Plakala sam
Boze, zasto si dozvolio
nisam htijela priznat'
nije me ni volio
 
Ref.
Ne vjeruj usnama kad ljube
ne vjeruj tamnim nocima, nikada
ne vjeruj suzama kad gube
ne vjeruj plavim ocima, nikada

Voljela sam
zato sam i kaznu platila
zivot mi je treb'o
da bih shvatila

Ref.","https://tekstovi.net/2,302,32650.html",,,,,,,,['Rajko Dujmić'],['Stevo Cvikić'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/ne-vjeruj-suzama-kad-gube-809.htm,Ne vjeruj suzama kad gube,,,,,,,,,,,
39,/kSKwa9Q_1_39,Novi Fosili,Novi Fosili,Nebeske kocije,18354,"Ni Bog ne prasta sve
i prstom kazuje
ko dalje ne moze
i koga odnose nebeske kocije
ja molim za tebe sa neba andjele
da ne dolaze, da zaustave nebeske kocije

Ref.
Ako treba ja cu poci
mjesto tebe ove noci
da te spasim, da te sacuvam
i do Boga, i do neba
i jos vise ako treba
samo da te meni ostave nebeske kocije","https://tekstovi.net/2,302,12834.html",,Nebeske kočije,Carriages From Heaven,Nebeske kočije 1988,"Ni Bog ne prašta sve
i prstom kazuje
ko dalje ne može
i koga odnose nebeske kočije
ja molim za tebe sa neba anđele
da ne dolaze, da zaustave nebeske kočije. Ako treba ja ću poći
mjesto tebe ove noći
da te spasim, da te sačuvam
i do Boga, i do neba
i još više ako treba
samo da te meni ostave nebeske kočije","God does not forgive everything either
And he points with his finger
Who cannot go further
And who is to be carried by carriages from heaven
I pray to the heaven angels for you
Not to come, to stop the carriages from heaven. If it's needed, I'll go
Instead of you tonight
To save you, to keep you
And to the God, and to the heaven
Even higher if it's necessary
Just so that carriages from heaven would leave you to me",https://lyricstranslate.com/en/nebeske-ko%C4%8Dije-carriages-heaven.html,['Rajko Dujmić'],['Inga Angebrandt'],['Rajko Dujmić'],['Novi Fosili'],1988 - Nebeske kočije,1993 - Najbolje godine,https://diskografija.com/pjesma/nebeske-kocije-801.htm,Nebeske kočije,1993 - Non stop ples - Sanja Doležal,1998 - Ljubav koja nema kraj,2005 - Za dobra stara vremena 2005,2006 - The platinum collection,,,,,,,
40,/kSKwa9Q_1_40,Novi Fosili,Novi Fosili,Neka vali gingolaju svoje barke,8354,"Upeklo je ludo Sunce
svaku dracu, svaku valu
tamo di san luta cesto
vidija san sesnu malu

Zakucalo srce moje
uzavrilo sve u meni
pustija san da me nosi
ritam pisme, pamet luda
 
Ref. 2x
Neka vali gingolaju svoje barke
neka juga i bonace sniju sanje
more donosi plamen ljubavi
koji gori usrid srca tvog i mog
tvog i mog

Zakucala srca nasa
uzavrilo sve u nama
zaplele se strane svita
i uzegla samo nada

Ref. 2x","https://tekstovi.net/2,302,16878.html",,,,,,,,['M. Demicheli'],['M. Demicheli'],['Rajko Dujmić'],['Novi Fosili'],1978 - Da te ne volim,2009 - Zlatna kolekcija,https://diskografija.com/pjesma/neka-vali-gingolaju-svoje-barke-714.htm,Neka vali gingolaju svoje barke,,,,,,,,,,,
41,/kSKwa9Q_1_41,Novi Fosili,Novi Fosili,Nemas vise vremena za mene,11790,"Dani bjeze, prestali smo rasti
vrisak vlaka u noci me prene
ti imas svoje ljubavi i strasti
nemas vise vremena za mene

Srce traje i pomalo steze
zivot pljuska poput morske pjene
znam da jedna tanka nit nas veze
mada nemas vremena za mene
 
Dok ja ljubim tebe, ljubim nekog
tako pocne i tako to krene
uvijek blizu pa ipak daleko
zasto nemas vremena za mene

Nista ne znam sto sam htjela znati
sve sto zelim sad su samo sjene
to sto trazim nece da se vrati
jer ti nemas vremena za mene","https://tekstovi.net/2,302,12839.html",,,,,,,,['Rajko Dujmić'],['Momčilo Popadić'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/nemas-vise-vremena-za-mene-746.htm,Nemaš više vremena za mene,,,,,,,,,,,
42,/kSKwa9Q_1_42,Novi Fosili,Novi Fosili,"Neveni zuti, zuti",10932,"Niz prozore vecer kaplje
cekam te i ove noci
znas da prijatelja nema
i da nitko nece doci

A u onoj modroj vazi
tvome daru s putovanja
jedan strucak, dva tri cvijeta
sa mnom ceka, sa mnom sanja
 
Neveni zuti, zuti
koje nosio si meni
kad smo bili zagrljeni
kad smo bili zaneseni

Neveni zuti, zuti
sad su sneni, prevareni
umorni su, uveli su
kao ljubav ta u meni

Na radiu zadnje vijesti
samo ovdje svjetlo gori
ja sam kao zadnji putnik
sto se jedva sa snom bori

Ne volim ja nista vise
ni tebe ni privid srece
kada dodjes ako odes
nemoj vise nosit' cvijece

Ref.","https://tekstovi.net/2,302,12863.html",,"Neveni žuti, žuti","Yellow, yellow marigolds",Poslije svega,"Niz prozore večer kaplje,
Čekam te i ove noći.
Znaš da prijatelja nema
I da nitko neće doći.. A u onoj modroj vazi,
Tvome daru s putovanja,
Jedan stručak, dva, tri cvijeta
Sa mnom čeka, sa mnom sanja.. (Refren)
Neveni žuti, žuti,
Koje nosio si meni
Kad smo bili zagrljeni,
Kad smo bili zaneseni...
Neveni žuti, žuti
Sad su sneni, prevareni.
Umorni su, uveli su
Kao ljubav ta u meni.. Na radiju zadnje vijesti,
Samo ovdje svjetlo gori.
Ja sam kao zadnji putnik
Što se jedva sa snom bori.. Ne volim ja ništa više,
Ni tebe, ni privid sreće.
Kada dođeš, ako dođeš,
Nemoj nosit više cvijeće.. (Refren)","Down the windows the evening is pouring
I am waiting for you tonight, too
You know that there are no friends
And that no one will come. And in that blue vase
Your gift from the trip
One bouquet, two, three flowers
With me it waits, with me it dreams. Chorus
Yellow, yellow marigolds
Which you used to bring me
When we were hugged
When we were ecstatic
Yellow, yellow marigolds
They are now somnolent, deceived
They're tired, they're withered
Like that love in me. The last news on the radio
The light is on only here
I am like the last traveler
That can barely fight sleep. I don't love anything anymore
Neither you, neither an illusion of happiness
When you come, if you come
Don't bring flowers anymore. Chorus",https://lyricstranslate.com/en/neveni-%C5%BEuti-%C5%BEuti-yellow-yellow-marigolds.html,,,,,,,,,,,,,,,,,,,
43,/kSKwa9Q_1_43,Novi Fosili,Novi Fosili,Nije istina,7104,"Hej, nije istina
da sam bila s' njim 
i da te ne volim

Hej, nije istina
ne gledaj na sat, samo ostani
nema sretne ljubavi
 
Hej, nije istina
jedno srce zna
da si jedini

Hej, nije istina
nisam bila s njim, sve zaboravi
nema sretne ljubavi

Ref.
Ni ti, ni ja
necemo znati nikada
zasto se kaze, molim te, volim te","https://tekstovi.net/2,302,28935.html",,,,,,,,['Rajko Dujmić'],['Zrinko Tutić'],"['Rajko Dujmić', 'Vladimir Kočiš Zec']",['Novi Fosili'],,,https://diskografija.com/pjesma/nije-istina-760.htm,Nije istina,,,,,,,,,,,
44,/kSKwa9Q_1_44,Novi Fosili,Novi Fosili,Nikad vise staro vino,13953,"Jos je uvijek sunce blago
jos su uvijek noci meke
jos je drago sto je drago
jos se cuju prave jeke, jos uvijek

Tvoja ruka moju trazi
mada imam kose sijede
nema prevara ni lazi
rijeci, srca dalje vrijede jos uvijek
 
Ali ipak nesto gusi
cijelo vrijeme, dugo vrijeme
nesto tesko je na dusi
neki kamen, neko breme

Ref.
Nikad vise staro vino
nikad vise nece sjati
nikad vise srce moje
nece moci, nece znati

Stare pjesme da mi vrati
da mi vrati drage ljude
nikad vise, nikad isto
ona jutra da nas bude

Jos je uvijek ljubav prava
jos su uvijek tijela blizu
jos su isti san i java
stare strepnje uvijek grizu, zauvijek","https://tekstovi.net/2,302,12836.html",,Nikad više staro vino,,Nedovršene priče,"Još je uvijek sunce blago
još su uvijek noći meke
još je drago što je drago
još se čuju prave jeke još uvijek. Tvoja ruka moju traži
mada imam kose sijede
nema prevara ni laži
riječi, srca dalje vrijede još uvijek. Ali ipak nešto guši
cijelo vrijeme, dugo vrijeme
nešto teško je na duši
neki kamen, neko breme. Nikad više staro vino
nikad više neće sjati
nikad više srce moje
neće moći, neće znati. Stare pjesme da mi vrati
da mi vrati drage ljude
nikad više, nikad više
ona jutra da nas bude. Još je uvijek ljubav prava
još su uvijek tijela blizu
još su isti san i java
stare strepnje uvijek
grizu, zauvijek",,https://lyricstranslate.com/en/novi-fosili-nikad-vi%C5%A1e-staro-vino-lyrics.html,['Rajko Dujmić'],['Momčilo Popadić'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/nikad-vise-staro-vino-720.htm,Nikad više staro vino,,,,,,,,,,,
45,/kSKwa9Q_1_45,Novi Fosili,Novi Fosili,Nikog nema da mu kazem,11353,"Sva mi se dusa zatalasa od tvog glasa
zatreperih kao breza
od rijeci njeznih, rijeci vrelih

I kad napuste tvoje ruke daleke
slusalicu telefona
odzvanjat ce u srcu rijeci poput jeke

Ref. 2x
I nikog nema da mu kazem
da ne mogu, ne mogu vise
dane samoce da tkam
i nikog nema jer nema tebe
a tako mnogo, tako mnogo
bih mogla da ti dam","https://tekstovi.net/2,302,16879.html",,,,,,,,['Rajko Dujmić'],['Dea Volarić'],['Rajko Dujmić'],['Novi Fosili'],1978 - Da te ne volim,2009 - Zlatna kolekcija,https://diskografija.com/pjesma/nikog-nema-da-mu-kazem-715.htm,Nikog nema da mu kažem,,,,,,,,,,,
46,/kSKwa9Q_1_46,Novi Fosili,Novi Fosili,Nocas umiru stare ljubavi,21114,"Ako ti kazem da te volim jos
hoce li andjeli znati naci tvoj put
ako te zagrlim njezno, najnjeznije
hoce li ptice krenuti na moj znak

Ref.
Nocas umiru stare ljubavi
suti slomljeno srce, sutimo i mi
osjecas li me, osjecas li kako boli
nocas umiru stare ljubavi
 
Ako ti kazem da te volim jos
hoce li andjeli znati naci tvoj put
ako te poljubim tiho, tiho k'o san
hoces li ostati sa mnom jos jedan dan

Ref.","https://tekstovi.net/2,302,10206.html",,Noćas umiru stare ljubavi,Tonight Old Loves Die,Posilje svega,"Ako ti kažem da te volim još
hoće li andjeli znati naći tvoj put
ako te zagrlim nježno, najnježnije
hoće li ptice krenuti na moj znak. Noćas umiru stare ljubavi
šuti slomljeno srce, đutimo i mi
osjećaš li me, osjećaš li kako boli
noćas umiru stare ljubavi
osjećaš li me, osjećaš li kako boli
noćas umiru stare ljubavi. Ako ti kažem da te volim još
hoće li andjeli znati naći tvoj put
ako te poljubim tiho, tiho ko san
hoćeš li ostati sa mnom još jedan dan","If I tell I still love you
Will the angels know how to find your path?
If I hold you gently, the gentlest
Will birds go on my mark?. Tonight old loves die
Broken heart - keep silent, we keep our silence too
Do you feel me? Do you feel how much it hurts?
Tonight old loves die
Do you feel me? Do you feel how much it hurts?
Tonight old loves die. If I tell I still love you
Will the angels know how to find your path?
If I kiss you quietly, quiet as a dream
Will you stay with me for another day?",https://lyricstranslate.com/en/no%C4%87as-umiru-stare-ljubavi-tonight-old-loves-die.html,['Rajko Dujmić'],['Zrinko Tutić'],"['Rajko Dujmić', 'Vladimir Kočiš Zec']",['Novi Fosili'],,,https://diskografija.com/pjesma/nocas-umiru-stare-ljubavi-763.htm,Noćas umiru stare ljubavi,,,,,,,,,,,
47,/kSKwa9Q_1_47,Novi Fosili,Novi Fosili,Obrisi suze generacijo,13049,"Ni slutila nisam da cu te sresti
u ovom gradu, na ovoj cesti
ni slutila nisam da opet bi htio
biti mi ono sto nekad si bio

Ni slutila nisam da u toj noci
prepoznati mogu najdraze oci
ni slutila nisam da jos te volim
jedina dusa koja te voli
 
Ref.
Obrisi suze generacijo
neka sve bude ko nekad, ko prije
obrisi suze generacijo
niko ih vidio nije

Obrisi suze generacijo
neka sve bude ko nekad, ko prije
obrisi suze generacijo
prva se tajna krije","https://tekstovi.net/2,302,28568.html",,Obriši suze generacijo,"Wipe out your tears, my generation",Obriši suze generacijo 1989,"Ni slutila nisam da ću te sresti
u ovom gradu, na ovoj cesti
ni slutila nisam da opet bi htio
biti mi ono što nekad si bio. Ni slutila nisam da u toj noći
prepoznati mogu najdraže oči
ni slutila nisam da još te volim
jedina duša koja te voli. Ref.
Obriši suze generacijo
neka sve bude ko nekad, ko prije
obriši suze generacijo
niko ih vidio nije. Obriši suze generacijo
neka sve bude ko nekad, ko prije
obriši suze generacijo
prva se tajna krije","I had no idea that I'll meet you
In this town, on this road
I had no idea that you'd want again
To be what you once was to me. I had no idea that in that night
I can recognize my favourite eyes
I had no idea I still love you
The only soul that loves you. (Chorus)
Wipe out your tears, my generation
May it all be like it used to be, like before
Wipe out your tears, my generation
No one saw them. Wipe out your tears, my generation
May it all be like it used to be, like before
Wipe out your tears, my generation
The first secret is meant to be hidden",https://lyricstranslate.com/en/obri%C5%A1i-suze-generacijo-wipe-out-your-tears-my-generation.html,,,,['Novi Fosili'],,,https://diskografija.com/pjesma/obrisi-suze-generacijo-811.htm,"Obriši suze, generacijo",,,,,,,,,,,
48,/kSKwa9Q_1_48,Novi Fosili,Novi Fosili,"Okreni se, idi",10448,"Okreni se, idi
ne moli me, znaj
vidjet ces samo suze za kraj

Okreni se, idi
vidis li sjaj
nije to nada, vec suze za kraj

Okreni se, idi
idi ne staj
nista mi nije, vec suze za kraj

Jos me poljubi
ruku mi daj
neka te prate suze za kraj","https://tekstovi.net/2,302,28641.html",,Okreni se idi,"Turn around, go",Dijete sreće,"Okreni se, idi,
ne moli me znaj,
vidjećeš samo
suze za kraj.. Okreni se, idi
vidiš li sjaj?
Nije to nada,
već suze za kraj.. Okreni se, idi.
Idi ne staj,
ništa mi nije,
već suze za kraj.. Još me poljubi,
ruku mi daj,
neka te prate,
suze za kraj.. Još me poljubi,
ruku mi daj,
neka te prate,
suze za kraj.. Okreni se, idi
ne moli me, znaj
vidjećeš samo,
suze za kraj.. Okreni se, idi
vidiš li sjaj?
Nije to nada,
već suze za kraj.. Ne, nije to nada,
već suze za kraj...","Turn around, go,
Don't beg me, (you should) know,
You'll only see
Tears for the end.. Turn around, go
Do you see the shine?
That's not hope,
But tears for the end.. Turn around, go.
Go and don't stop,
Nothing's bugging me
But tears for the end.. Kiss me once more1
Give me your hand,
May you be followed
By tears for the end.. Kiss me once more,
Give me your hand,
May you be followed,
By tears for the end.. Turn around, go
Don't beg me, (you should) know
You'll only see
Tears for the end.. Turn around, go
Do you see the shine?
That's not hope,
But tears for the end.. No, that's not hope,
But tears for the end.",https://lyricstranslate.com/en/okreni-se-idi-turn-around-go.html,['Rajko Dujmić'],['Stevo Cvikić'],['Rajko Dujmić'],['Novi Fosili'],1987 - Dijete sreće,1993 - Najbolje godine,https://diskografija.com/pjesma/okreni-se-idi-795.htm,"Okreni se, idi",,,,,,,,,,,
49,/kSKwa9Q_1_49,Novi Fosili,Novi Fosili,Otis'o je on,4278,"Samo sam njega voljela ja
onako kako zena to zna
sa srcem i sa dusom svom
tesko mi je pricati o tom'

Ref.
Otis'o je on
dio mene odnio
otis'o sa njom
meni tugu donio
 
Hej, ko je kriv
da li nebo ili mi
hej, ko je kriv
nikad necu saznati

Samo sam njega voljela ja
onako kako zena to zna
i sa srcem i sa dusom svom
suze ce pricati o tom'

Ref. 2x","https://tekstovi.net/2,302,31166.html",,,,,,,,['Rajko Dujmić'],['Stevo Cvikić'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/otis-o-je-on-807.htm,Otiš'o je on,,,,,,,,,,,
50,/kSKwa9Q_1_50,Novi Fosili,Novi Fosili,Pazi da ne nazebes,9283,"Idi sad, ponesi sve sto zazelis
idi sad, pokupi fotografije
idi sad, obuci djemper, hladno je
i pazi da ne nazebes

Idi sad, jer srce je tamno jezero
idi sad, cujes li, jesen dolazi
idi sad, povuci vrata za sobom
i pazi da ne nazebes
 
Ref. 2x
Ponesi svoje stvari sve
al' ostavi cipele, one stare, najdraze
pa jednom zbog njih vrati se
i pazi da ne nazebes

Idi sad, napusti sve i odlazi
idi sad, zbog dima ova suza je
idi sad, jos malo pa zima ce
i pazi da ne nazebes","https://tekstovi.net/2,302,12864.html",,Pazi da ne nazebeš,Take care that you don´t get cold,Posilje svega,"Idi sad
Ponesi sve što zaželiš
Idi sad
Pokupi fotografije
Idi sad
Obuci đemper hladno je
I pazi da ne nazebeš. Idi sad
Jer srce je tamno jezero
Idi sad
Čujes li jesen dolazi
Idi sad
Povuci vrata za sobom
I pazi da ne nazebeš. Ponesi svoje stvari sve
Al ostavi cipele
One stare najdraže
Pa jednom zbog njih vrati se
I pazi da ne nazebeš. Idi sad
Napusti sve i odlazi
Idi sad
Zbog dima ova suza ja
Idi sad
Još malo pa zima će
I pazi da ne nazebeš","Go now
take everything you want
go now
take the photos
go now
put on sweater, it´s cold
and take care that you don´t get cold. Go now
because the heart is a dark lake
go now
do you hear the autumn coming
go now
close the doors behind you
and take care that you don´t get cold. Take all your things
but leave the shoes
that old, the dearest ones
so once you come back for them
and take care that you don´t get cold. Go now
leave everything and go away
go now
this tear is because of smoke
go now
a little bit more and will come the winter
and take care that you don´t get cold",https://lyricstranslate.com/en/pazi-da-ne-nazebe%C5%A1-take-care-you-don%C2%B4t-get-cold.html,['Rajko Dujmić'],['Momčilo Popadić'],"['Rajko Dujmić', 'Vladimir Kočiš Zec']",['Novi Fosili'],,,https://diskografija.com/pjesma/pazi-da-ne-nazebes-761.htm,Pazi da ne nazebeš,,,,,,,,,,,
51,/kSKwa9Q_1_51,Novi Fosili,Novi Fosili,Plava kosulja,72202,"U najdaljem kutu moje sobe
uvijek me srce tiho zazebe
kada u moru cudnih stvari
nadjem jedan dio tebe

U najdaljem kutu moje sobe
mjesam san i mjesam javu
cuvam jednu kosulju tvoju
najdrazu kosulju plavu
 
Ref.
Tvoja kosulja plava nek' me sjeti, nek' mirise
kosulja plava nek' umjesto tebe dise
sad kad te nema neka uz mene spava
jedino tvoje sto imam najdraza kosulja plava

Ona cuva sne i rijeci
ljeto, zimu, sva ona jutra
traje, traje u tom kutu
kao jucer, kao sutra

Ponekad dugo, dugo je ljubim
ponekad cvrsto, cvrsto je stisnem
umjesto tebe, umjesto tebe
ponekad samo, samo vrisnem

Ref.","https://tekstovi.net/2,302,8950.html",,Košulja plava,Blue shirt,Budi uvijek blizu,"U najdaljem kutu moje sobe
1
uvijek me srce tiho zazebe
kada u moru čudnih stvari
nađem jedan dio tebe. U najdaljem kutu moje sobe
mješam san i mješam javu
čuvam jednu košulju plavu
najdražu košulju plavu. Ref.
Tvoja košulja plava nek me sjeti, nek miriše
košulja plava nek umjesto tebe diše
sad kad te nema neka uz mene spava
jedino tvoje što imam najdraža kosulja plava. Ona čuva sne i riječi
ljeto, zimu, sva ona jutra
traje, traje u tom kutu
kao jučer, kao sutra. Ponekad dugo, dugo je ljubim
ponekad čvrsto, čvrsto je stisnem
mjesto tebe, mjesto tebe
ponekad samo, samo vrisnem. Ref.","In the furthest corner of my room
my heart always quietly withers
when in the sea of wierd things
I find a piece of you. In the furthest corner of my room
I muddle dream and reality
I hold one blue shirt
the dearest blue shirt. Ref
Let your blue shirt remind me, let the scent linger
let the blue shirt breathe instead of you
now that you are gone let the shirt sleep beside me
the only thing of you I have is the dearest blue shirt. She (the shirt) guards dreams and words
summer, winter,all those mornings
it lasts, lasts in my corner
like it did yesterday, like it will tomorrow. Sometimes for too long, for too long I kiss it (the shirt)
sometimes firmly, firmly I hold it (the shirt)
instead you you, instead of you
sometimes I only, I only scream",https://lyricstranslate.com/en/kosulja-plava-blue-shirt.html,,,,,,,,,,,,,,,,,,,
52,/kSKwa9Q_1_52,Novi Fosili,Novi Fosili,Plovi mala barka,7534,"More, more, more, more
svud oko nas
a'na moru mala barka
Ane i ja
dok ja veslam ona suti
sutim i ja
u ljubavi su takvi puti
svatko to zna
 
Slika je stala
i pesma je stara 
al mladi smo mi
na novi nacin cu pjevati 
pjesmu koju znaju svi

Ref. 2x
Plovi, plovi, plovi
 mala barka
a u barci 
ciribiri bela Anka","https://tekstovi.net/2,302,51395.html",,,,,,,,['Hrvoje Hegedušić'],['Hrvoje Hegedušić'],['Stipica Kalogjera'],['Novi Fosili'],1976 - Split 76,1976 - Plovi mala barka,https://diskografija.com/pjesma/plovi-mala-barka-2016.htm,Plovi mala barka,1993 - Non stop ples - Sanja Doležal,,,,,,,,,,
53,/kSKwa9Q_1_53,Novi Fosili,Novi Fosili,Poslije svega,9898,"Prijatelji dolaze na vrijeme
i vec su upaljene svijece
darovi se dijele
prava slika srece

I noc se ova, silvestarska trosi
uz poljupce i kolace
i mnogo lijepih zelja
a mozda se nekom place
 
Ref.
Kad odu svi, kad ostanemo sami
u nasoj sobi, sami ja i ti 
kad odu svi, u praznickoj tami
bez nade i snova, ostat' cemo mi

I ti ces reci
ti ces samo, hladno reci
sretna Nova, sretna Nova

Dimnjacar zadnji ide niz cestu
jos se piju razna pica
jos minuta i ponoc tuce
nasoj ljubavi bez, pokrica

Ref. 2x","https://tekstovi.net/2,302,28936.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,['Rajko Dujmić'],['Momčilo Popadić'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/poslije-svega-685.htm,Poslije svega,,,,,,,,,,,
54,/kSKwa9Q_1_54,Novi Fosili,Novi Fosili,Pricaj mi o ljubavi,29650,"Ako ikada pogledas u nase slike stare
zaboravi da su ikad teske rijeci pale 
priznaj kao i ja da smo bili 
dvije budale i javi se

Zbog vremena starih 
mi bi mogli popit' kavu 
kao nekad mogli bi prosetati uz Savu 
zagrlit' me mozes bas onako 
kao nekad i ljubiti
 
Ref.
Pricaj mi o ljubavi 
digni me do neba 
jos jednom da osjetim 
da me neko treba 

Pricaj mi o ljubavi 
koja se ne vara 
jos me jednom podsjeti 
na vremena stara

Jednom kad ti dosade nedovrsene price
kad u glavi neki glas 
ti tvoje ime vice 
jednom kada ne znas sto bi 
sam sa sobom ti javi se

Ponekad bi mogli svratit' do starog salona 
prasinu bi mogli skinut' sa starih albuma 
mogli bi se zagrlit' onako 
kao nekad i plesati

Ref.","https://tekstovi.net/2,302,6625.html",,Pričaj mi o ljubavi,Tell me about love,Pričaj mi o ljubavi 1998,"Ako ikad pogledaš u naše slike stare
1
Zaboravi da su ikad teške riječi pale
Priznaj kao i ja da smo bili dvije budale
I javi se
Zbog vremena starih, mi bi mogli popit kavu
Kao nekad, mogli bi prošetati uz Savu
Zagrlit me možeš baš onako kao nekad
I ljubiti. Pričaj mi o ljubavi
Digni me do neba
Još jednom da osjetim
Da me netko treba. Pričaj mi o ljubavi
Koja se ne vara
Još me jednom podsjeti
Na vremena stara. Jednom kad ti dosade nedovršene priče
Kad u glavi neki glas ti tvoje ime viče
Jednom kada ne znaš niti što bi sam sa sobom
Ti javi se
Ponekad bi mogli svratit do starog Saloona
Prašinu bi mogli skinut sa starih albuma
Mogli bi se zagrlit onako kao nekad
I plesati. Pričaj mi o ljubavi
Digni me do neba
Još jednom da osjetim
Da me netko treba. Pričaj mi o ljubavi
Koja se ne vara
Još me jednom podsjeti
Na vremena stara. Još me jednom podsjeti
Na vremena stara","When you look at our old pictures,
Forget that heavy words have ever been spoken
Just like me, admit that we were two fools
And reach out
In time old us could drink coffee
We could walk along Sava like we used to
You can embrace me just like you used to
And kiss. Tell me about love
Take me to heaven
So that I can feel once again
That someone needs me. Tell me about love
Which is not wrong
Once more remind me
Of the old times. Once you get bored with unfinished stories
When in your head a voice screams your name
When you don’t know what to do with yourself
Reach out
We could sometimes come by the old Saloon
We could remove dust from the old albums
We could embrace like we used to
And dance. Tell me about love
Take me to heaven
So that I can feel again
That someone needs me. Tell me about love
Which is not wrong
Once again remind me
Of the old times. Once again remind me
Of the old times",https://lyricstranslate.com/en/pri%C4%8Daj-mi-o-ljubavi-tell-me-about-love.html-0,['Rajko Dujmić'],['Stevo Cvikić'],['Vedran Ostojić'],['Novi Fosili'],,,https://diskografija.com/pjesma/pricaj-mi-o-ljubavi-6959.htm,Pričaj mi o ljubavi,,,,,,,,,,,
55,/kSKwa9Q_1_55,Novi Fosili,Novi Fosili,Prijatelji zauvjek,25392,"Uvjek cu mislit' na nas
i one dane ljubavi
zadnji nam pobjeg'o bas 
al' bas nas briga

Korak po korak kroz grad
a svaki korak poljupci
nikad nismo bili sretniji
 
Ref.
Prijatelji zauvjek
ljubavi nas ceka cijeli vijek
ma pocetak je tek

Prijatelji zauvjek
ljubavi prolaze
prijatelj ostaje zauvjek

Znam nece ljubavi jos
zora ce sto put svanuti
i svaki novi ce dan biti jos bolji

Korak po korak kroz grad
prica je ista ljubavna
samo u njoj nismo ti i ja

Ref. 2x","https://tekstovi.net/2,302,28930.html",,Prijatelji zauvijek,Friends Forever,Pričaj mi o ljubavi (1998),"Uvijek ću mislit na nas
i one dane ljubavi
zadnji nam pobjeg'o bas
al' baš nas briga. Korak po korak kroz grad
a svaki korak poljupci
nikad nismo bili sretniji. Prijatelji zauvijek
ljubavi nas čeka cijeli vijek
ma početak je tek
Prijatelji zauvijek
ljubavi prolaze
prijatelj ostaje zauvijek. Znam neće ljubavi još
zora će sto put svanuti
i svaki novi će dan biti još bolji. Korak po korak kroz grad
priča je ista ljubavna
samo u njoj nismo ti i ja. Prijatelji zauvijek
ljubavi nas čeka cijeli vijek
ma početak je tek
Prijatelji zauvijek
ljubavi prolaze
prijatelj ostaje zauvijek [2x]","I'll always think about us
And those days of love
We missed the last bus
But we don't care at all. Step by step through the city
And with each step kisses
We were never happier. Friends forever
Lifetime of love awaits us
Well, it's just the beginning
Friends forever
Loves pass
A friend lasts forever. I know it won't be yet, my love
Dawn will break hundred more times
And each new day will be even better. Step by step through the city
Story is the same - love story
It's just that it's not you and me in it. Friends forever
Lifetime of love awaits us
Well, it's just the beginning
Friends forever
Loves pass
A friend lasts forever x2",https://lyricstranslate.com/en/prijatelji-zauvijek-friends-forever.html,,,,,,,,,,,,,,,,,,,
56,/kSKwa9Q_1_56,Novi Fosili,Novi Fosili,Putuj sretno,6502,"Volim te i cemu pricat' to
i onako radis sve po svom'
ne znas sto ces ni sam
pa otkud onda da znam
sto cu reci kada jednom odes

Ref. 3x
Kada jednom prodje sve
putuj mi sretno
dok me nema, skupi stvari sve
i putuj sretno

Samo jedno ne zaboravi
ugasi svjetlo i ostavi kljuceve","https://tekstovi.net/2,302,29772.html",,,,,,,,['Rajko Dujmić'],['H. C. Stevo'],['Rajko Dujmić'],['Novi Fosili'],1986 - Za dobra stara vremena,1987 - Poziv na ples,https://diskografija.com/pjesma/putuj-sretno-782.htm,Putuj sretno,,,,,,,,,,,
