,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija
128,l6V8OOIw_1_128,Magazin,Magazin,Sijaj zvijezdo Danice ,19252,"Kao ikona tvoje lice govori
da ce ova noc sve u prah da pretvori
jer ja, ja ne idem gdje i ti 
nebo tuzne ne voli
ni za nas se ne moli

Ref.
Sijaj zvijezdo Danice 
nocas sveci nebom prolaze 
jer ja ostavljam vas
jer ja ostavljam vas
 
Zadnji trzaji, misli mi odlutale
zadrhtao glas, suze mi zalutale 
jer ja, ja ne idem gdje i ti 
nebo tuzne ne voli
ni za nas se ne moli

Ref. 2x","https://tekstovi.net/2,95,16092.html",,,,,,,,['Tonči Huljić'],['Marina Tucaković'],['Magazin'],https://diskografija.com/pjesma/sijaj-zvijezdo-danice-2525.htm,"Sijaj, zvijezdo Danice",,1989 - Dobro jutro,"1990 - Svi najveći hitovi 1983-1990
Aranžman: Mato Došen","1993 - Najbolje godine
Aranžman: Mato Došen","2006 - The platinum collection
Aranžman: Mato Došen",,,,,
129,l6V8OOIw_1_129,Magazin,Magazin,Sijamski blizanci,42508,"Vadite me van
vadite iz ove koze
unistit cu san
jer on sa mnom svasta moze

Nekad sijamski blizanci
sad smo na popravnom djaci
tko ce proc', a tko past' godinu
 
Ref. 2x
Ajajajajajaj cujem zoves me 
neka, neka
ajajajajajajaj odgovara 
jeka, jeka

Nema slike, nema tona
nema brate vise ja il' ona
bila bi nam lijepa beba
moje oci, a na tebe cijela
pa da iz kolica vire crte tvoga lica

Za takve kao ti
ja sam uvijek laka meta
nakacim se na 
nekog zgodnog probisvijeta

Ref. 2x","https://tekstovi.net/2,95,28194.html",,Sijamski blizanci,Siamese twins,Split 2010,"Vadite me van
vadite iz ove kože
uništit ću san
jer on sa mnom svašta može. Nekad sijamski blizanci
sad smo na popravnom đaci
tko će proć' a tko past' godinu. Ref. 2x
Ajajajajajaj čujem zoveš me
neka, neka,
ajajajajajajaj odgovara
jeka, jeka. Nema slike, nema tona
nema brate više ja il' ona
bila bi nam lijepa beba
moje oči a na tebe cijela
pa da iz kolica vire crte tvoga lica. Za takve kao ti
ja sam uvijek laka meta
nakačim se na
nekog zgodnog probisvijeta. Nekad sijamski blizanci
sad smo na popravnom đaci
tko će proć' a tko past' godinu. Ref. 2x","Take me outside
take me out of this skin
I will ruin the dream
'cause he can do anything with me. We were Siamese twins
now we're at the moment students
who will pass and who'll fail this grade?. Ayayayayayay I hear that you're calling me
so what, so what
ayayayayayayay his answer is an
echo, echo. There are no pictures, no sounds
brother's not here anymore, for me nor for her
our baby would've been beautiful
it would have my eyes and your everything
and you can see from the baby-carriage the outline of your face. For the men like you
I was always an easy target
I'm hooking up with
a handsome hobo. We were Siamese twins
now we're at the moment students
who will pass or who'll fail this grade",https://lyricstranslate.com/en/sijamski-blizanci-siamese-twins.html,,,['Magazin'],https://diskografija.com/pjesma/sijamski-blizanci-14565.htm,Sijamski blizanci,,,,,,,,,,
130,l6V8OOIw_1_130,Magazin,Magazin,Simpatija (duet Marija Bubic Mare),17890,"Simpa, simpa, simpatija si ti
simpatija si moje mladosti
i tiho, tiho, tiho sviraj mi
tu serenadu nase ljubavi

Simpa, simpa, simpatija si ti
simpatija si moje mladosti
ko sunce moje tebe cekam ja
da opije nas vino Jadrana

Ref.
O, mama, mama, mama, rodi me
jos jednom kada prodje ovo sve
jer kad sam sa njim cvjeta ruza sto
i svaki dan je Valentinovo","https://tekstovi.net/2,95,15851.html",,,,,,,,['Tonči Huljić'],['Vjekoslava Huljić'],"['Magazin', 'Marija Bubić']",https://diskografija.com/pjesma/simpatija-3635.htm,Simpatija,['Stipica Kalogjera'],1994 - Simpatija,2001 - The best of br. 1,2005 - Dueti 1985 - 2005,2006 - The platinum collection,,,,,
131,l6V8OOIw_1_131,Magazin,Magazin,Skolovana da prezivim,20605,"Nije bolest obicna
da se lijeci s malo caja
nije ovo samo sad
dugo je kako ne valja

Ne mozes srediti
ni crno izbijeliti
mi smo ono sto nikog ne cudi
samo nazalost odrasli ljudi
 
Ref.
Luda kakva jesam, ne spavam
duge noci samo prohodam
onda dobijes pravu mene
dozu naivke i zene

Malo laznih suza odradim
skolovana sam da prezivim
sada jasno vidim sve
los si za mene

Ti si svoje rekao
sve zakljucaj i kljuc baci
predugo je trajalo
sad se vide nedostaci

Ko gospodin idi sad
barem jednom nemas kad
sad mi ruke poljubi i placi
vise neces ovakvu pronaci

Ref. 4x","https://tekstovi.net/2,95,44453.html",,Školovana da preživim,Educated for survive,Mislim pozitivno! (2014),"Nije bolest obicna
1
da se lijeci s malo caja
nije ovo samo sad
dugo je kako ne valja. Ne mozes srediti
ni crno izbijeliti
mi smo ono sto nikog ne cudi
samo nazalost odrasli ljudi. Ref.
Luda kakva jesam, ne spavam
duge noci samo prohodam
onda dobijes pravu mene
dozu naivke i zene. Malo laznih suza odradim
skolovana sam da prezivim
sada jasno vidim sve
los si za mene. Ti si svoje rekao
sve zakljucaj i kljuc baci
predugo je trajalo
sad se vide nedostaci. Ko gospodin idi sad
barem jednom nemas kad
sad mi ruke poljubi i placi
vise neces ovakvu pronaci. Ref. 4x","It isn't usual disease
to be cured with the tea
This isn't only now
It's wrong while,. You can't neither arrange yourself
nor black colour make white
We are that which doesn't surprise anybody
unfortunately only adult people. Chorus
Crazy what am I like, I don't sleep
I only walk during long nights
then you get real me
dose of sucker and women. I do a little bit of fake tears
I'm educated to survive
I see everything clearly
You're bad for me. You said what you had
lock everything and throw the key
It lasted too long
Lacks are seen now. Go now like a gentleman
at leaste once you don't have time
Now kiss my hands and cry
You won't find other like thise never. Chorus 4x",https://lyricstranslate.com/en/%C5%A1kolovana-da-pre%C5%BEivim-educated-survive.html,,,,,,,,,,,,,,,
132,l6V8OOIw_1_132,Magazin,Magazin,"Slatko, ljuto, kiselo",47985,"Ne rode u sto godina 
oci na koje padam ja 
na koje nakaci se sva nevolja 
iz tvojih ruku prognana 
od tvojih usta izdana 
morat cu tako dalje sva ranjena
 
Sada pogledaj me, znam te 
sad smo sami ja i Dante  
i ova komedija sto smo bili mi

Ref. 2x
Bilo je to slatko, ljuto, kiselo 
sto se s tobom desilo 
s tobom desilo 
bilo je to vrijeme kad se voljelo 
al' od svega malo je 
malo, malo ostalo

Zasto ustvari ides ti 
kad smo se lijepo smjestili 
u ovo malo par kvadrata ljubavi 
radis li to iz objesti 
il' mislis svijet ce propasti 
ako se sa mnom previse vezes ti

Ref. 4x","https://tekstovi.net/2,95,6574.html",,"Slatko, ljuto, kiselo","Sweet, Spicy, Sour",Paaa..? (2004),"Ne rode u sto godina
oči na koje padam ja
na koje nakači se sva nevolja
iz tvojih ruku prognana
od tvojih usta izdana
morat ću tako dalje sva ranjena. Sada pogledaj me, znam te
sad smo sami ja i Dante
i ova komedija što smo bili mi. Ref. 2x
Bilo je to slatko, ljuto, kiselo
što se s tobom desilo
s tobom desilo
bilo je to vrijeme kad se voljelo
al' od svega malo je
malo, malo ostalo. Zašto ustvari ideš ti
kad smo se lijepo smjestili
u ovo malo par kvadrata ljubavi
radiš li to iz objesti
il' misliš svijet će propasti
ako se sa mnom previše vežeš ti","The kind of men that I fall for
are not born in a hundred years
which attracts all of the trouble
from your banished hands
from your betrayed lips
I'll have to go on further, wounded. Now look at me, I know you
now me and Dante are alone
and this comedy that we used be. What happened with you
happened with you
was sweet, spicy and sour
that was the time when we loved each other
but from all of that, a small amount,
small, small amount has remained. Why are you actually leaving
when we nicely settled
in these few square pieces of love
are you doing this on purpose
or do you think that the world is going to fall apart
if you tie yourself to me too much",https://lyricstranslate.com/en/slatko-ljuto-kiselo-sweet-spicy-sour.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/slatko-ljuto-kiselo-622.htm,"Slatko, ljuto, kiselo",['Eduard Botrić'],,,,,,,,,
133,l6V8OOIw_1_133,Magazin,Magazin,Spomenar,13099,"Jedna mala tema 
glavom mi se mota
sad kad imam suze 
umjesto zivota

Jedna mala tema 
banalna i stara
jedan smjesni natpis 
u uglu spomenara
 
Ref. 2x
U srce sam te zakljucala 
ne mozes izaci
kljuceve sam izgubila 
ne mogu ih naci

Ti sa nekom drugom 
a ja zivim sama
neku cudnu igru igra 
zivot s nama 

Al' jos uvijek vidim 
jedno dijete sara
onaj smijesni natpis 
u uglu spomenara

Ref. 2x

","https://tekstovi.net/2,95,14070.html",,Spomenar,Scrapbook,Piši mi (1985),"Jedna mala tema
glavom mi se mota
sad kad imam suze
umjesto života
jedna mala tema
banalna i stara
jedan smiješni natpis
u dnu spomenara. Refren: u srce sam te zaključala
ne možeš izaći
ključeve sam izgubila
ne mogu ih naći. Ti si sa nekom drugom
a ja sama
neku čudnu igru
igra život s nama
al' još uvijek vidim
jedno dijete šara
onaj smiješni natpis
u dnu spomenara. Refren 2x","A little topic
is within my head
now that I have tears
instead of life
One little topic
banal and old
a funny writing
at the end of the scrapbook. Ref
I locked you in my heart
you can't come out
I've lost the keys
I can't find them 2 x. You're with another
and I am alone
The life's playing
a strange game with us
But I stil can see a child colouring
this funny writing
at the end of the scrapbook. Ref 2 x",https://lyricstranslate.com/en/spomenar-scrapbook.html,['Zdenko Runjić'],['Drago Britvić'],['Magazin'],https://diskografija.com/pjesma/spomenar-566.htm,Spomenar,['Mato Došen'],,,,,,,,,
134,l6V8OOIw_1_134,Magazin,Magazin,"Stani, stani",3720,"Kroz crveno, kroz zeleno
vozimo se mi
lijeva ruka na volanu
desna na meni

Koljena ti moja zamutila vid
stani malo, stani
da me vide svi
kako me, kako me nocas vozis ti
 
Na radiju zadnje vijesti
bas je nezgodno
nema mjesta na toj cesti
gde da skrenemo 

Ramena ti moja promjenila um
stani malo, stani
da me vide svi
kako me, kako me nocas vozis ti

Ref.
Stani, stani, ljubimo se vani
da mjesec ne vidi
o, bolje bi nam bilo

Stani, stani, najbolje je vani
da ni mjesec ne zna to
gdje si me, gdje si me nocas vozio

Ref. 4x","https://tekstovi.net/2,95,47240.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/stani-stani-3403.htm,Stani stani,['Mato Došen'],,,,,,,,,
135,l6V8OOIw_1_135,Magazin,Magazin,"Starimo, duso",15577,"Vodi me tamo gdje 
ljubav prva pocinje za mene
gdje mi se srce raduje
kazi mi, kazi gdje 
prva ljubav stanuje, caruje
jutro je, jutro je
nemoj sunce na mene 
samo idi, pusti me
 
Svice dan radostan
a u meni jos je noc preduga
kamen na srcu ne spava
da mi je ljubiti
da mi te zaljubiti u mene
jutro je, jutro je
nemoj sunce na mene 
samo idi, pusti me

Ref.
Starimo, duso, dan po dan
i ti i ja, i ti i ja
negdje na kraju pameti
uvijek si ti, cujes li

Svice dan radostan
a u meni jos je noc preduga 
da mi je ljubiti
da mi te zaljubiti u mene
jutro je, jutro je
nemoj sunce na mene 
samo idi, pusti me

Ref.","https://tekstovi.net/2,95,13552.html",,,,,,,,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/starimo-duso-da-mi-te-zaljubit-u-mene-3421.htm,Starimo dušo (Da mi te zaljubit u mene),['Mato Došen'],1991 - Da mi te zaljubit u mene,2001 - The best of br. 1,2006 - The platinum collection,,,,,,
136,l6V8OOIw_1_136,Magazin,Magazin,Sto Bog mi oci da,13836,"Suze moje, tecite u nizu
ja vas ionako ne skrivam
pred kim to da mene sada bude sram

Uhvatit cu nocas za rep laste
lakse se u jatu putuje
kad ni putovat nismo znali u dvoje
 
Ref.
Sto Bog mi oci da, bolje da slijepa sam
kad mi puca, puca, puca pogled samo na njega
zivote, lopove, vrati ga, steta je
kada sve je, sve je, sve je sa njim bilo najbolje  

Sto Bog mi oci da, bolje da slijepa sam
kad mi puca, puca, puca pogled samo na njega
steta svih godina, svih nasih derneka
ljubav moja drzi strazu pokraj moga kreveta

Suze moje, tecite u nizu
ja vas ionako ne skrivam
pred kim to da mene sada bude sram

Ref.

Ref.","https://tekstovi.net/2,95,26933.html",,,,,,,,,,,,,,,,,,,,,,
137,l6V8OOIw_1_137,Magazin,Magazin,Sto ce meni ovaj dar,9224,"Neka me ljudi ne pitaju
neka mi ljubav ne diraju
jer ja sam samo sjena
cvijeta od kamena 
i vodu mi ne donosi

Ja imam lice golubice
al' nemam krila za letove
jer hladno mi je, Boze
sa njim ispod koze
jos hladnije bez njega je
 
Ref.
I sto ce meni ovaj dar
od zivota jedan dan
kad je s tobom proplakan
i sto ce oku mome vid
kad je tvoje srce zid
a ja ne znam tko je kriv

Jos hladnije bez njega je

Ref.

Neka me ljudi ne pitaju
neka mi ljubav ne diraju
jer ja sam samo sjena
cvijeta od kamena

I sto ce meni ovaj dar
od zivota jedan dan
i sto ce oku mome vid
kad je tvoje srce zid","https://tekstovi.net/2,95,18914.html",,Što će meni ovaj dar,Of what use to me is this gift,,"Neka me ljudi ne pitaju
neka mi ljubav ne diraju
jer ja sam samo sjena
cvijeta od kamena
i vodu mi ne donosi. Ja imam lice golubice
al' nemam krila za letove
jer hladno mi je, Boze
sa njim ispod koze
jos hladnije bez njega je. Ref.
I sto ce meni ovaj dar
od zivota jedan dan
kad je s tobom proplakan
i sto ce oku mome vid
kad je tvoje srce zid
a ja ne znam tko je kriv. Jos hladnije bez njega je. Ref.. Neka me ljudi ne pitaju
neka mi ljubav ne diraju
jer ja sam samo sjena
cvijeta od kamena. I sto ce meni ovaj dar
od zivota jedan dan
i sto ce oku mome vid
kad je tvoje srce zid","I don't want people asking me
I don't want them talking about my love1
Because I am only a shadow
of a flower made of stone
so don't bring me water. I have a face of a dove
but I don't have wings for flights
because I'm cold, God
With him under the skin
It's even colder without him. Chorus
And of what use to me is this gift
One day of life
When it's spent crying because of you2
And of what use is sight to my eye
When your heart is a wall
And I don't know who's guilty. It's even colder without him. Chorus. I don't want people asking me
I don't want them talking about my love
Because I am only a shadow
of a flower made of stone. And of what use to me is this gift
One day of life
And of what use is sight to my eye
when your heart is a wall",https://lyricstranslate.com/en/%C5%A1to-%C4%87e-meni-ovaj-dar-what-use-me-gift.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/sto-ce-meni-ovaj-dar-3636.htm,Što će meni ovaj dar,['Stipica Kalogjera'],1994 - Simpatija,1995 - Skalinada Srce od zlata,2006 - The platinum collection,,,,,,
138,l6V8OOIw_1_138,Magazin,Magazin,Sto te nema bar da svratis,17492,"Sto te nema bar da svratis
malo snage da mi das
da mi noci duge skratis
ko sto samo ti to znas

Jos te prate misli moje
jos u meni zivis ti
jos se nadam za nas dvoje
da jos imam ljubavi
 
Sta da trazim od zivota
kada meni ti si sve
i ne mogu sve da hocu
da ne mislim na tebe

Sta da trazim od zivota
kad te volim srcem svim
i ne mogu sve da hocu
da te ikad prezalim","https://tekstovi.net/2,95,12860.html",,Što te nema bar da svratiš,Why don't you at least come over,,"Što te nema bar da svratiš?
Malo snage da mi daš...
Da mi noći duge skratiš,
Ko' što samo ti to znaš. Još te prate misli moje,
Još u meni živiš ti.
Još se nadam za nas dvoje,
Da još ima ljubavi.. Šta da tražim od života
Kada meni ti si sve?
I ne mogu, sve da hoću,
Da ne mislim na tebe.. Šta da tražim od života
Kad te volim srcem svim?
I ne mogu, sve da hoću,
Da te ikad prežalim.","Why don't you at least come over?
so you can give me a little strenght ...
to shorten my long nights
as if you're the only one who knows. my thoughts are still following you,
you're still living inside of me.
i'm still having hopes for us
that there is still love. What do i expect from live
when you're my everything?
and i couldn't want to have everything,
so that i'm not thinking about you. What do i expect from live
when i love you whole-heartedly?
and i couldn't want to have everything,
so i get over you sometime",https://lyricstranslate.com/en/%C5%A1to-te-nema-bar-da-svrati%C5%A1-why-dont-you-least-come-over.html,['Tonči Huljić'],['Bratislav Zlatanović'],['Magazin'],https://diskografija.com/pjesma/sto-te-nema-bar-da-svratis-3412.htm,Što te nema bar da svratiš,,1988 - Besane noći,1990 - Svi najveći hitovi 1983-1990,,,,,,,
139,l6V8OOIw_1_139,Magazin,Magazin,Sudnji dan (duet Doris Dragovic),36907,"Znam o tebi ko o sebi
jos od prve znam
nazivi se covjek svega
da ti ne pricam

Ti zasluzi svoju srecu
moju ne diraj
odreci se njega necu 
to me ne pitaj
 
Ne diraj covjeka mog
brini za sebe i svog
godi nam to malo jos

Nitko zivot svoj ne bira
ne biram ni ja
pronasla sam grumen zlata
prije potopa

Koja rijeka ce ga nosit'
nek izabere
mozda moja, mozda tvoja
stvar je sudbine

Sudnji dan je 
a ja ne mislim
jer ja samo zivot imam 
da ga potrosim

Sudnji dan je 
a ja ne mislim
samo bol da podjelim","https://tekstovi.net/2,95,2307.html",,Sudnji Dan,Judgement day,The Platinum Collection,"Znam o tebi ko o sebi
Još od prve znam
Naživi se čovjek svega
Da ti ne pričam. Ti zasluži svoju sreću
Moju ne diraj
Odreći se njega neću
To me ne pitaj. Ne diraj čovjeka mog
Brini za sebe i svog
Godi nam to malo još. Nitko život svoj ne bira
Ne biram ni ja
Pronašla sam grumen zlata
Prije potopa. Koja rijeka će ga nosit'
Nek izabere
Možda moja, možda tvoja
Stvar je sudbine. Ne diraj čovjeka mog
Brini za sebe i svog
Godi nam to malo još. Sudnji dan je
A ja ne mislim
Jer ja samo život imam
Da ga potrošim. Sudnji dan je
A ja ne mislim
Samo bol, samo bol da podjelim
Samo bol, samo bol da podjelim. Koja rijeka će ga nosit'
Nek izabere
Možda moja, možda tvoja
Stvar je sudbine. Ne diraj čovjeka mog
Brini za sebe i svog
Godi nam to malo još. Sudnji dan je
A ja ne mislim
Jer ja samo život imam
Da ga potrošim. Sudnji dan je
A ja ne mislim
Samo bol, samo bol da podjelim. Sudnji dan je
A ja ne mislim
Jer ja samo život imam
Da ga potrošim. Sudnji dan je
A ja ne mislim
I samo bol, i samo bol da podjelim
I samo bol, i samo bol da podjelim","I know you like I know myself
Since day one I knew
One lives through many things
I won't bore you with them. Earn your happiness
Don't touch mine
I won't let it go
Don't ask of me to. Don't touch my man
Worry about yourself and yours
It still works for us both for now. No one chooses their life
I don't either
I found a nugget of gold
Before the flood. Which river with take him
He can choose
Maybe mine, maybe yours
It's a matter of fate. Don't touch my man
Worry about yourself and yours
It still works for us both for now. It is judgement day
But I don't think about it
For I only have one life
To spend. It is judgement day
But I don't think to
Only pain, to only share pain
Only pain, to only share pain. Which river with take him
He can choose
Maybe mine, maybe yours
It's a matter of fate. Don't touch my man
Worry about yourself and yours
It still works for us both for now. It is judgement day
But I don't think about it
For I only have one life
To spend. It is judgement day
But I don't think to
Only pain, to only share pain. It is judgement day
But I don't think about it
For I only have one life
To spend. It is judgement day
But I don't think to
Only pain, to only share pain
Only pain, to only share pain",https://lyricstranslate.com/en/sudnji-dan-judgement-day.html-0,['Tonči Huljić'],['Vjekoslava Huljić'],"['Doris', 'Magazin']",https://diskografija.com/pjesma/sudnji-dan-365.htm,Sudnji dan,['Davor Devčić'],1999 - Krajem vijeka,"1999 - Split 1999
Aranžman: Remi Kazinoti","1999 - Melodije Jadrana 1999
Aranžman: Remi Kazinoti","2000 - Najveći hitovi vol.3
Aranžman: Remi Kazinoti","2001 - The best of br. 2
Aranžman: Remi Kazinoti",2001 - 20 godina s ljubavlju - uživo - Doris,"2005 - Dueti 1985 - 2005
Aranžman: Remi Kazinoti","2006 - The platinum collection
Aranžman: Remi Kazinoti","2007 - The platinum collection
Aranžman: Remi Kazinoti"
140,l6V8OOIw_1_140,Magazin,Magazin,Suti,19562,"Sto si dobio time
sto si stavio kljuc u bravu
za sve one stvari
sto se ljubavi ticu

Ja zagrizem do kraja
kad nekog volim ja se borim
s tim se covjek rodi
i zauvijek suti
 
Jer ljubav je ljubav
a ponos je ponos
tvrdo korijenje, jace od mene
sad ne govori, kasno je za sve

Ref.
Suti kad te ne pitam
ne govori lazi na glas, na glas
idi, ja te ne gledam
sutra bice sto i danas, danas

Suti kad te ne pitam
imao si pricat' kada, kada
idi, ja te ne gledam
sutra bice sto i danas, sto i danas

I koliko si puta 
bio u prilici da kazes
rijeci, dvije 
da me tjese i smire

I sto si dobio time
sto si stavio kljuc u bravu
za sve one stvari 
sto se ljubavi ticu","https://tekstovi.net/2,95,3622.html",,Šuti,Be quiet,Paaa..? (2004),"Što si dobio time
što si stavio ključ u bravu
ja sve one stvari što se ljubavi tiču
ja zagrizem do kraja
kad nekog volim ja se borim
s tim se čovjek rodi il` zauvjek šuti. Jer ljubav je ljubav
a ponos je ponos
tvrdo korijenje
jače od mene
sad ne govori kasno je za sve…. Šuti kad te ne pitam
ne govori laži naglas, naglas
idi ja te ne gledam
sutra biće što i danas, danas…. Šuti kad te ne pitam imao si pričat kada, kada
idi ja te ne gledam sutra biće što i danas, što I danas…. I koliko si puta
bio u prilici da kažeš riječi dvije
da me tejše i smire
i što si dobio time
što si stavio ključ u bravu
za sve one stvari što se ljubavi tiču.... Jer ljubav je ljubav
a ponos je ponos
tvrdo korijenje
jače od mene
sad ne govori kasno je za sve.... Šuti kad te ne pitam
ne govori laži naglas, naglas
idi ja te ne pitam
sutra biće što i danas, danas.... Šuti kad te ne pitam imao si pričat kada
idi ja te ne pitam sutra biće što i danas, što i danas…","What did you gain by
putting key in the lock
for all those things concerned with love
I go all the way
when I love someone I fight
We are born with that or forever stay silent. Because love is love
and pride is pride
Hard roots
stronger than me
Don't talk now is too late for everything.... Be quiet when I'm not asking you
Don't tell lies out loud, out loud
Go so that I don't have to look at you
Tomorrow will be the same as today, today. Be quiet when I'm not asking you, you had your chances to talk
Go I am not looking at you tomorrow will be the same as today, as today. And how many times
you had the chance to say two words
to comfort me and ease my mind
And what did you gain by
putting key in the lock
for all those things concerned with love. Because love is love
and pride is pride
Hard roots
stronger than me
Don't talk now is too late for everything.... Be quiet when I'm not asking you
Don't tell lies out loud, out loud
Go so that I don't have to look at you
Tomorrow will be the same as today, today. Be quiet when I'm not asking you, you had your chances to talk
Go I am not looking at you tomorrow will be the same as today, today",https://lyricstranslate.com/en/suti-be-quiet.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/suti-615.htm,Šuti,['Fedor Boić'],,,,,,,,,
141,l6V8OOIw_1_141,Magazin,Magazin,Suze biserne,115012,"Ne zovite me, nemam
ja nemam ime svoje
jer odnio je ime i
svjetlo i lice moje

Ref.
Ne zovite mene, ne
mene ne, ne zovite
i recite mu da me
mene nema, nema me
 
Ne zovite mene, ne
mene ne, ne zovite
da ga moje oci ne vide
dok su u njima suze biserne
dok su u njima suze biserne

Da ga moje oci ne vide
dok su u njima suze biserne

Ja smijat' cu se
 nek' vide drugi da ja to mogu
i radovat' se
 spustiti sunce u moju sobu

Bacio je nebo
ispod mojih nogu
nocas ljudi moji
sa vama ne mogu

Ref.","https://tekstovi.net/2,95,5287.html",,Suze biserne,Pearl like tears,Nebo boje moje ljubavi (1996),"Ne zovite me
1
Nemam ja nemam ime svoje
Jer odnio je
Ime i svjetlo i lice moje
Ohhhh.... Ne zovite mene ne mene ne zovite
I recite mu da me mene nema nema me
Ne zovite mene ne mene ne zovite
Da ga moje oči ne vide
Dok su u njima suze biserne
Dok su u njima suze biserne. Da ga moje oči ne vide
Dok su u njima suze biserne. Ja smijat ću se
Nek vide drugi da ja to mogu
I radovat se
Spustiti sunce u moju sobu. Bacio je nebo ispod mojih nogu
Noćas ljudi moji
Sa vama ne mogu. Ja smijat ću se
Nek vide drugi da ja to mogu
I radovat se
Pustiti sunce u svoju sobu. Bacio je nebo ispod mojih nogu
Noćas ljudi moji
Sa vama ne mogu. Dok su u njima suze biserne","Don't call me
I don't have a name
He took away
the name and the light and my face
oh.... Chorus:
Don't call me,no,no don't call me
And tell him that, I am gone
So that my eyes don't see him
while they have pearl like tears
while they have pearl like tears. So that my eyes don't see him
while they have pearl like tears. I'll laugh
So that other can see that I can
I'll be happy
Let the sun into my room. He's thrown sky under my feet
Tonight , my people
I can't go with you. Chorus... I'll laugh
So that other can see that I can
I'll be happy
Let the sun into my room. He's thrown sky under my feet
Tonight , my people
I can't go with you. Chorus",https://lyricstranslate.com/en/suze-biserne-pearl-tears.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/suze-biserne-578.htm,Suze biserne,,1996 - Nebo boje moje ljubavi,"2001 - The best of br. 2
Aranžman: Stipica Kalogjera","2006 - The platinum collection
Aranžman: Stipica Kalogjera","2008 - 10 Godina Melodija Hrvatskog Jadrana
Aranžman: Stipica Kalogjera",,,,,
142,l6V8OOIw_1_142,Magazin,Magazin,"Suze krijem, one padaju",37091,"Da mi je jos jednom 
s tobom krenuti
evo ide zadnja zora 
moramo se rastati
evo ide zadnja zora 
necemo je cekati
 
Ref.
Ja suze krijem, one padaju 
ja drugom idem, one ne daju
i neka teku, neka svako zna 
nek' ti kazu kad ne mogu ja

Ja ne idem tamo 
kuda ides ti
izdrzalo srce ne bi 
kada bi se vidjeli
izdrzalo srce ne bi 
kada bi se susreli

Ref. 2x","https://tekstovi.net/2,95,6066.html",,"Suze krijem, one padaju","I hide my teers, they keep on dripping",Besane noći (1988),"Da mi je još jednom
1
s tobom krenuti
evo ide zadnja zora
moramo se rastati
evo ide zadnja zora
nećemo je čekati. Ref.
Ja suze krijem, one padaju
ja drugom idem, one ne daju
i neka teku, neka svako zna
nek' ti kažu kad ne mogu ja. Ja ne idem tamo
kuda ideš ti
izdržalo srce ne bi
kada bi se vidjeli
izdržalo srce ne bi
kada bi se susreli","If only I could restart
with you omce again
Here, the last dawn's comming
We have to go separate ways
Here, the last dawn's comming
we wan't be awaiting it. I hide my teers, they keep on dripping
I go to another man, they don't allow me to
Let them flow, may everyone know
May them tell you, as I cannot. I don't go the way
that you do
The heart would burst
if we'd see each other
The heart would burst
if we'd meet",https://lyricstranslate.com/en/suze-krijem-one-padaju-i-hide-my-teers-they-keep-drippi.html,['Tonči Huljić'],['Marina Tucaković'],['Magazin'],https://diskografija.com/pjesma/suze-krijem-one-padaju-2520.htm,"Suze krijem, one padaju",,1988 - Besane noći,"1990 - Svi najveći hitovi 1983-1990
Aranžman: Mato Došen","1993 - Najbolje godine
Aranžman: Mato Došen",,,,,,
