,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_5_diskografija,Album_6_diskografija
38,Wm5tG4b5_1_38,Thompson,Thompson,Ljuta guja (duet Jasmin Stavros),30114,"Ona mi je sve sto imam
osim pjesme, osim vina
moja sreca za sve dane
cijeli zivot i sudbina

Ona mi je sve sto imam
malo sunca usred tame
nedam nikom da je dira
rodila je mati za me

Ref. 2x
Ujest ce ga ljuta guja
ko se takne mog dragulja
prijatelju pa sad biraj
gledaj, gledaj, al' ne diraj","https://tekstovi.net/2,440,19716.html",,,,,,,,"['Thompson', 'Jasmin Stavros']",https://diskografija.com/pjesma/ljuta-guja-1893.htm,Ljuta guja,2002 - Sve najbolje,2007 - Zlatna kolekcija,,,['Đorđe Novković'],['Zoran Bašić'],['Senad Galijašević Senna M.'],,
39,Wm5tG4b5_1_39,Thompson,Thompson,Ljutu travu na ljutu ranu,20711,"Od mog srca draga
i ljubavi tvoje
ima jaca ljubav
ljubav zemlje moje

Sjecas li se draga
pricale su kise
za ljubav se gine
zbog hrvatske dise
 
Ref.
Ljutu travu na ljutu ranu
dacu draga ja i zivot za nju
ljutu travu na ljutu ranu
nemoj nikad zaboravit' na nju

Onu istu nasu kosulju pripremi
na tavan je stavi, za mene je spremi
bice ona opet i sinu po mjeri
kao sto je bila mom djedu i meni

Ref.","https://tekstovi.net/2,440,40128.html",,Ljutu travu na ljutu ranu,Pour Salt On My Wound,,"Od mog srca draga,
i ljubavi tvoje,
ima jača ljubav,
ljubav zemlje moje. Sjećaš li se draga,
pričale su kiše,
za ljubav se gine,
zbog Hrvatske diše!. Ljutu travu, na ljutu ranu
dat ću draga, ja i život za nju
Eeej, ljutu travu, na ljutu ranu
nemoj nikad, zaboravit na nju. Onu istu našu, košulju pripremi
na tavan je stavi, za mene je spremi
bit će ona opet, i sinu po mjeri
kao što je bila, mom djedu i meni. Ljutu travu, na ljutu ranu
dat ću draga, ja i život za nju
Eeej, ljutu travu, na ljutu ranu
nemoj nikad, zaboravit na nju","There's a love
stronger than my heart darling
and your love,
- love of my country. Do you remember darling,
the rains were saying
love is something you die for,
for Croatia you breath!. Pour salt on my wound
I'll even give my life for her
heyyy, pour salt on my wound
Don't you ever forget about her. Prepare the same old shirt of ours
put it in the attic, get it ready for me
it will, again, fit the son as well
the same as it fit my grandfather and me. Pour salt on my wound
I'll even give my life for her
heyyy, pour salt on my wound
Don't you ever forget about her",https://lyricstranslate.com/en/ljutu-travu-na-ljutu-ranu-pour-salt-my-wound.html,['Thompson'],https://diskografija.com/pjesma/ljutu-travu-na-ljutu-ranu-1505.htm,Ljutu travu na ljutu ranu,1995 - Vrijeme škorpiona,2001 - The best of,2003 - Sve najbolje 1991-2003,2009 - Druga strana,,,,,
40,Wm5tG4b5_1_40,Thompson,Thompson,Maranata,15357,"Maranata, pastiru dobri
Rabi, ucitelju
dodji na polja, more, gore
na zipke i grobove

Raspelom tvojim oznacene
krvlju i znojem ispacene
isplakane suzama naroda moga
budi pocetak i svrsetak
 
Prvi i posljednji
uskrsla pobjeda
alfa i omega
naroda moga

Ref.
Maranata, dodji gospodine
u zemlju Hrvata
Maranata, dodji na radost
svega naroda moga
Maranata
dodji nam brzo i zauvijek ostani

Neka prodje vrijeme zavodnika
laznih proroka
i svih kukavica, izdajica
krivokletnika

I svih varalica, otpadnika
strasnih ubojica
i svih sluga zloga
iz naroda moga

Skini lazne maske
s lica moje zemlje Hrvatske
nek' zablista svom ljepotom
i vjerom u Tebe Boga
naroda moga

Ref.","https://tekstovi.net/2,440,38766.html",William R. Batstone,Maranatha,Maranatha,Ora et Labora,"Maranatha, Pastiru dobri, Rabi, Učitelju
1
dođi na polja, more, gore, na zipke i grobove
raspelom Tvojim označene, krvlju i znojem ispaćene,
isplakane suzama Naroda moga.
Budi Početak i Svršetak, Prvi i Posljednji
Uskrsla Pobjeda, Alfa i Omega
Naroda moga.. Maranatha,
dođi gospodine u zemlju Hrvata.
Maranatha,
dođi na radost svega Naroda moga.
Maranatha,
dođi nam br zo i zauvijek ostani...ostani.... Neka prođe vrijeme zavodnika, lažnih proroka
i svih kukavica, izdajica, krivokletnika,
i svih varalica, otpadnika, strašnih ubojica,
i svih sluga Zloga iz Naroda moga.
Skini lažne maske s lica moje zemlje Hrvatske.
Nek' zablista svom ljepotom,
i vjerom u Tebe Boga, Naroda moga.. Maranatha,
dođi gospodine u zemlju Hrvata.
Maranatha,
dođi na radost svega Naroda moga.
Maranatha,
dođi nam brzo i zauvijek ostani...ostani zauvijek.... Gospe, Ženo, suncem ovjenčana,
satri zmiju, zmaja paklenoga,
pokaži pute do nebeskog raja,
o Kraljice, cijele nam nacije
i dok je srca bit će i Croatije.. Maranatha,
dođi gospodine u zemlju Hrvata.
Maranatha,
dođi na radost svega Naroda moga.
Maranatha,
dođi nam brzo i zauvijek ostani...ostani zauvijek","Maranatha, Good shepherd, Rabbi, my Teacher
come to the fields, sea, mountains, to cradles and graves
marked with Your crucifix, blood and sweat troubled
Cried with tears of my People
Be Start and End, First and Last
Arise Victory, Alpha an Omega
of my People.. Maranatha,
come lord to the land of Croats
Maranatha,
come to the joy of all of my People.
Maranatha,
come to us fast and forever stay... stay.... Let the time of seducers, falls prophets pass over
and all cowards, traitors, perjurers (false witness),
and all impostors, heretics, terrible killers,
and all servants of Evil one out of my People.
Take down false masks from face of my Croatian land.
Let it shine with all of her beauty,
and faith in You God, of my People.. Maranatha,
come lord to the land of Croats
Maranatha,
come to the joy of all of my People.
Maranatha,
come to us fast and forever stay... stay forever.... our Lady, Woman, crowned with sun,
crush the snake, that dragon from hell,
Show paths to heavens paradise,
o Queen, of whole of our nation
and while there is heart there will be Croatia. Maranatha,
come lord to the land of Croats
Maranatha,
come to the joy of all of my People.
Maranatha,
come to us fast and forever stay... stay forever...",https://lyricstranslate.com/en/maranatha-maranatha.html,['Thompson'],https://diskografija.com/pjesma/maranatha-16329.htm,Maranatha,,,,,['Marko Perković Thompson'],['Ante Ivas'],,,
41,Wm5tG4b5_1_41,Thompson,Thompson,Moj dida i ja,159994,"Preko polja kroz sjecanje ide
krsan covik, tvrde brade side
pamtim pogled, tu toplinu oka
i svaka rijec je bila mu duboka

Cvrst je dida bio kao stijena
hrabra srca i kamenih gena
sva je mudrost utkana u njemu
njegove su price ucile me svemu
 
Postenim putem ici bit ce tesko, znaj
al' samo ces tako stici gdje je vjecni sjaj

Ref.
Hej, da mi je s tobom kao prije docekati zore
pogledati dolje sa Svilaje na Petrovo polje
moj dida i ja, prijatelja dva
drugo vrijeme, ista sudbina

Gleda na me planina Svilaja
sa ocima njegovoga sjaja
crpio je snagu tamo gore
planina mu iscrtala bore

Njegove su ispucale ruke
meni bile kao mirne luke
kako da mu zahvalim na svemu
sinu ime dao sam po njemu

Postenim putem ici bit ce tesko, znaj
al' samo ces tako stici gdje je vjecni sjaj

Ref.

Hej, da mi je pogledati dolje
sa Svilaje na Petrovo polje
pa da viknem jace od oluje
da me dida jos jedanput cuje 

Ref.","https://tekstovi.net/2,440,21342.html",Marko Perkovic Thompson,Moj dida i ja,My grandpa and me,Bilo Jednom u Hrvatskoj,"Preko polja kroz sjećanje ide,
1
kršan čovik, tvrde brade side.
Pamtim pogled, tu toplinu oka
i svaka riječ je bila mu duboka.. Čvrst je dida bio kao stijena,
hrabra srca i kamenih gena.
Sva je mudrost utkana u njemu,
njegove su priče učile me svemu:. ""Poštenim putem ići,
bit će teško znaj,
al' samo ćeš tako stići
gdje je vječni sjaj."". Ref.
Ej, da mi je s tobom,
kao prije dočekati zore,
pogledati dolje,
sa Svilaje na Petrovo polje.
Moj dida i ja, prijatelja dva,
drugo vrijeme - ista sudbina.. Gleda na me planina Svilaja
sa očima njegovoga sjaja.
Crpio je snagu tamo gore,
planina mu iscrtala bore.. Njegove su ispucale ruke,
meni bile kao mirne luke.
Kako da mu zahvalim na svemu,
sinu ime dao sam po njemu.. ""Poštenim putem ići,
bit će teško znaj,
al' samo ćeš tako stići,
gdje je vječni sjaj."". Ref.. Ej, da mi je pogledati dolje,
sa Svilaje na Petrovo polje,
pa da viknem jače od oluje,
da me dida još jedan put čuje.. Ref.","Over the fields through memories he goes,
Strong man, strong grey beard.
I remember his gaze, the warmth of his eye
And every word of his that was so deep.. Grandpa was strong like a rock,
Had a brave heart and genes made of stone.
All wisdom was woven into him
His stories taught me about everything.. “To travel the honorable way,
You should know will be hard
But only in that way you can get to
Where the eternal light shines.”. Hey, if only I could with you
Like before wait for the dawn,
look down,
from Svilaja up the Peter’s Field
My grandpa and me, two friends,
Another time – same destiny.. Mountain Svilaja is gazing at me
With the shine it eyes like his.
He drew his strength from up there,
That mountain etched his wrinkles. His cracked hands,
Like a safe harbor to me,.
How to thank him for all,
I named my son after him.. “To travel the honorable way,
You should know will be hard
But only in that way you can get to
Where the eternal light shines.”. Ref.. If I could only look down,
from Svilaja up the Peter’s Field
And to shout stronger than a storm,
So my grandpa could hear me once again.. Ref.",https://lyricstranslate.com/en/moj-dida-i-ja-my-grandpa-and-me.html,['Thompson'],https://diskografija.com/pjesma/moj-dida-i-ja-10454.htm,Moj dida i ja,,,,,['Marko Perković Thompson'],['Marko Perković Thompson'],"['Marko Perković Thompson', 'Tiho Orlić', 'Damir Lipošek']",,
42,Wm5tG4b5_1_42,Thompson,Thompson,Moj grad,19568,"Zivim prognanickim, oskudnim zivotom
ja sam tezak slucaj i tesko me rijesiti
ja zivim od tudje milosti
samo pamtim i zelim vratiti

Kazu treba biti strpljiv
a ti moras zapeti
da bi bio sretan i slobodan
kazem sretan i slobodan, ah
 
Sve je to kocka kad je u pitanju igra
a ti smatras da je to neki veliki zlocin
jer svatko radi ono sto hoce
zato nismo svi isti, a sta bi da jesmo
a sta bi da jesmo

Ref.
Odvedi me u moj grad
gdje je trava zelena
gdje su djeca sretna
odvedi me u moj grad, hocu kuci

Depresivan sjedim u hotelskoj sobi
 i ne sjecam se zasto sam ovdje
nacelnik zdravstvene sluzbe kaze
opasno je disati
i zato zapalio sam jos jednu cigaretu
i ne vidim tu nikakve opasnosti

Ma kome danas mozes vjerovati
ja htjedoh biti ratnik
a oni ucinise da budem patnik
Boze vjeruj u mene, prebrojavam ja godine
i ja cu kao i ti Gospode na kriz
zbog slobode, slobode

Ref. 4x","https://tekstovi.net/2,440,31798.html",,Moj grad,My town,Vrijeme skorpiona,"Živim prognaničkim, oskudnim životom
ja sam težak slučaj i teško me riješiti
ja živim od tuđe milosti
samo pamtim i želim vratiti. Kažu treba biti strpljiv
a ti moraš zapeti
da bi bio sretan i slobodan
kažem sretan i slobodan, ah. Sve je to kocka kad je u pitanju igra
a ti smatraš da je to neki veliki zločin
jer svatko radi ono što hoće
zato nismo svi isti, a šta bi da jesmo
a šta bi da jesmo. Ref.
Odvedi me u moj grad
gdje je trava zelena
gdje su djeca sretna
odvedi me u moj grad, hoću kući. Depresivan sjedim u hotelskoj sobi
i ne sjećam se zašto sam ovdje
načelnik zdravstvene službe kaže
opasno je disati
i zato zapalio sam još jednu cigaretu
i ne vidim tu nikakve opasnosti. Ma kome danas možeš vjerovati
ja htjedoh biti ratnik
a oni učiniše da budem patnik
Bože vjeruj u mene, prebrojavam ja godine
i ja ću kao i ti Gospode na križ
zbog slobode, slobode. Ref. 4x","I live a persecuted, poor life
I'm a hard case and I'm hard to solve
I life off pity of others
I only remember and i want to get back. They say that you should be patient
and that you have to be persistent
To be happy and free
I say, happy and free, ah. Everything's a gamble when the game is at stake
And you think it's a big crime
Because everyone does what they want
Because we're not all the same, and what if we were
What if we were. Ref.
Take me back to my town
Where the grass is green
The children are happy
Take me back to my town, I want to go home. I sit in a hotel room depressed
And I don't remember why I'm here
The chief of the health service tells me
That it's dangerous to breathe
So i lit another cigarette
And I don't see any danger there. Who can you trust in today's world
I wanted to be a warrior
And they made me a sufferer
God, believe in me, I'm counting down the years
And I'll be crucified just like you, Lord
Because of freedom, freedom. Ref. 4x",https://lyricstranslate.com/en/moj-grad-my-town.html,['Thompson'],https://diskografija.com/pjesma/prognanicka-moj-grad-1496.htm,Prognanička (moj grad),1995 - Vrijeme škorpiona,2009 - Druga strana,,,,,,,
43,Wm5tG4b5_1_43,Thompson,Thompson,Moj Ivane,104540,"Cija j' ono livada, cija j' ono trava
cija li je divojka, rumena i plava
Ivanova livada, Ivanova trava
Ivanova divojka, rumena i plava

Odvela nam Ivana ta sudbina kleta
odvela sa Kupresa priko bijela svijeta
ostala je samo jedna zelja jaka
zapjevati pjesmu kupreskog junaka
 
Ref.
Moj Ivane, pobratime mio
jesi l' skoro na Kupresu bio
je l' kupresko polje uzorano 
je l' na njemu zito posijano

Vratit ce se Ivan s tisucu momaka
pjevat ce se pjesme nasih Kupresaka
pokosit ce Ivan livadu i travu
ozenit ce divojku rumenu i plavu

Ref. 3x","https://tekstovi.net/2,440,12036.html",,Moj Ivane,My Ivan,,"Čija je ono livada, čija je ono trava
Čija li je divojka rumena i plava
Ivanova livada, Ivanova trava
Ivanova divojka, rumena i plava. Odvela nam Ivana, ta sudbina kleta
Odvela sa Kupresa priko bijela svijeta
Ostala je samo jedna želja jaka
Zapjevati pjesmu kupreškog junaka. Moj Ivane, pobratime mio
Jesi l' skoro na Kupresu bio
Jel' kupreško polje uzorano
Jel' na njemu žito posijano. Vratit će se Ivan s tisuću momaka
Pjevat će se pjesme naših kuprešaka
Pokosit će Ivan livadu i travu
Oženit će divojku rumenu i plavu","Whose is that meadow, whose is that grass
Whose is that girl rosy and blond
Ivan's meadow, Ivan's grass
Ivan's girl, rosy and blond. The damned fate took Ivan from us
Took him from Kupres across white world
Only one strong wish remained
To sing the song of Kupres' hero. My Ivan, my dear brother
Have you recently been in Kupres?
Is field of Kupres plowed
Is the corn sowed on it. Ivan will come back with thousands of guys
the songs of our Kupres people will be sang
Ivan will mow meadow and grass
He'll marry rosy and blond girl",https://lyricstranslate.com/en/Moj-Ivone-My-Ivan.html,['Thompson'],https://diskografija.com/pjesma/moj-ivane-1559.htm,Moj Ivane,2001 - The best of,"2002 - E, moj narode",2003 - Sve najbolje 1991-2003,,,,,,
44,Wm5tG4b5_1_44,Thompson,Thompson,Moli mala,18063,"Hrvatska nam razrusena pati
nasa gruda, svi Hrvata mati
domove nam gaze, ruse, pale
smrt nam siju crvene granate

Uplaseno tvoje srce malo
uplakano tvoje lice malo
dok ja bandi, brojim zadnje dane
znam ja duso da ti molis za me
 
Ref.
Moli mala, moli duso za me
Bog i majka vole nas Hrvate
zele nas na ovom lipom svitu
u slobodnoj Hrvatskoj da zivu

Sve cemo ih silom otjerati
domovini miran san donijeti
bjezat ce i proklinjati majku
sto su dosli u nasu Hrvatsku

Ne mogu nam nista napraviti
snagom cemo vjecno postojati
u Hrvatskoj stvoriti slobodu
cijelom nasem Hrvatskome rodu","https://tekstovi.net/2,440,28602.html",,,,,,,,['Thompson'],https://diskografija.com/pjesma/moli-mala-1486.htm,Moli mala,1992 - Moli mala,2009 - Druga strana,,,,,,,
45,Wm5tG4b5_1_45,Thompson,Thompson,Na ples,11721,"Moja mala slomila nokat
mislila je da je znala kopat
mislila je, mislila je 
mislila je da je znala kopat

Suze teku, niz njezin obraz
ja je tjesim i zaradim poraz
ja je tjesim, ja je tjesim
ja je tjesim i zaradim poraz, a ona kaze
 
Ref.
Bizi tamo, puka' mi je nokat
ne znas nista nego samo kopat
ne znas nista, ne znas nista,
ne znas nista nego samo kopat 

Iza toga desio se potres
nema drugdje nego da je vodim na ples
nema drugdje, nema drugdje
nema drugdje nego da je vodim na ples, na ples

Hajde duso, zaboravi na bjes
podji sa mnom vodim te na ples
podji sa mnom, podji sa mnom
podji sa mnom vodim te na ples, na ples, a ona kaze

Ref.

Podji sa mnom vodim te na ples
(3x)","https://tekstovi.net/2,440,19715.html",,,,,,,,['Thompson'],https://diskografija.com/pjesma/na-ples-1485.htm,Na ples,,,,,,,,,
46,Wm5tG4b5_1_46,Thompson,Thompson,Nasa prva noc,32764,"Tvoje usne su trazile moje
moje tijelo prekrilo je tvoje
ljubavni cin pod svodom nebeskim
i krici sto paraju u noc

U zagrljaju svome imala si mene
u ocima tvojim, vidio sam sebe
ljubavna strast oduzela tijela i nas
 
Ref.
Ove noci te nije, nije te sram 
ove noci bas sve zelim da ti dam 
ove noci u nama rodila se moc
ovo je nasa, nasa prva noc

Poljupci su moji prosipali tebe
dok si snazno ti zeljela mene
drhtava tijela trazila su spas
i oduzela glas

Na ramenu mome sklopila si oci
u ovoj divnoj i proljetnoj noci
ljepota tvoja u meni simbol zivota

Ref. 2x","https://tekstovi.net/2,440,12378.html",,Naša prva noć,Our first night,Tiho [2004],"Tvoje usne su tražile moje
1
Moje tijelo prekrilo je tvoje
Ljubavni čin pod s vodom nebeskim
I krici što paraju u noć. U zagrljaju svome imala si mene
U očima tvojim, vidio sam sebe
Ljubavna strast oduzela tijela i nas. Ref.
Ove noći te nije, nije te sram
Ove noći baš sve želim da ti dam
Ove noći u nama rodila se moć
Ovo je naša, naša prva noć. Poljupci su moji prosipali tebe
Dok si snažno ti željela mene
Drhtava tijela tražila su spas
I oduzela glas. Na ramenu mome sklopila si oči
U ovoj divnoj i proljetnoj noći
Tvoja ljepota u meni je simbol života","Your lips were looking for mine
My body covered yours
An act of love under the vault of heaven
And screams that break into the night. You had me in your arms
In your eyes, I saw myself
Love and passion swept over our bodies. You're not here tonight, you're not ashamed
I want to give you everything tonight
Tonight, power was born in us
This is our first night. My kisses pour on you
While you wanted me badly
Trembling bodies sought salvation
And took away her voice. You closed your eyes on my shoulder
On this wonderful and spring night
Your beauty in me is a symbol of life",https://lyricstranslate.com/en/na%C5%A1a-prva-no%C4%87-our-first-night.html,['Thompson'],https://diskografija.com/pjesma/nasa-prva-noc-1483.htm,Naša prva noć,1992 - Moli mala,2004 - Tiho - Tiho Orlić,,,,,,,
47,Wm5tG4b5_1_47,Thompson,Thompson,Ne boj se,7986,"Ti ne boj se, sine, vjetra ni kise
ni vala sto pjeni 
ti ne boj se, kceri, kad postanu tise
oluje u meni

Dok vas ruka nepravde tjera
a sjecanje dusu pjeni
tebe neka uvijek hrabri vjera
i vode koraci njeni
 
Puste su ulice otkad te nema
a noci su tise
cujem, svakim se danom otici sprema
vas sve vise i vise

Zivot je staza i trnja i cvijeca
ne daj da ti dusu slome
tesko j' naci srecu na kraju svijeta
ona je u domu tvome

Ref.
Pogledaj u nebo plavo
ruke pruzaj ocu svome
pogledaj u zvijezdu sjajnu
nek' te vodi domu tvome

Ostani na rodnoj grudi
ljubi je i hrabar budi
zemlja je mati
njoj se svatko vrati

Kad svega se sjetim, dusu mi steze
srce tuzno mi lupa
znam da je tesko, bilo je i teze 
al' onda bili smo skupa

Sve ce nepravde jednom nestati
ostat' ce u pjesmi, u prici
znaj da te ispod ovog neba 
narod tvoj ljubi, domovina treba

Ref. 2x","https://tekstovi.net/2,440,60622.html",,Ne boj se,Don't be afraid,Hodočasnik,"Ti ne boj se sine vjetra ni kiše,
ni vala što pjeni.
Ti ne boj se kćeri kad postanu tiše,
oluje u meni.
Dok vas ruka nepravde tjera,
a sjećanje dušu pjeni.
Tebe neka uvijek hrabri vjera
i vode koraci njeni.. Puste su ulice otkad te nema,
a noći su tiše.
Čujem svakim se danom otići sprema,
vas sve više i više.
Život je staza i trnja i cvijeća,
ne daj da ti dušu slome.
Teško j' naći sreću na kraju svijeta,
ona je u domu tvome.. Ref:
POGLEDAJ U NEBO PLAVO
RUKE PRUŽAJ OCU SVOME,
POGLEDAJ U ZVIJEZDU SJAJNU,
NEK’ TE VODI DOMU TVOME,
OSTANI NA RODNOJ GRUDI,
LJUBI JE I HRABAR BUDI,
ZEMLJA JE MATI
K NJOJ SE SVATKO VRATI.. Kad svega se sjetim dušu mi steže,
srce tužno mi lupa.
Znam da je teško, bilo je i teže,
al’ onda bili smo skupa.
Sve će nepravde jednom nestati,
ostat će u pjesmi, u priči.
Znaj da te ispod ovog neba narod tvoj ljubi,
Domovina treba.. Ref:
POGLEDAJ U NEBO PLAVO
RUKE PRUŽAJ OCU SVOME,
POGLEDAJ U ZVIJEZDU SJAJNU
NEK’ TE VODI DOMU TVOME,
OSTANI NA RODNOJ GRUDI,
LJUBI JE I HRABAR BUDI,
ZEMLJA JE MATI,
K NJOJ SE SVATKO VRATI.","Son, don't be afraid of the wind and rain
Or the foamy wave
Daughter, don't be afraid when the storm in me
Gets quiet
As the hand of injustice is chasing you
and memory foams the soul
May faith always encourage you
and lead her steps. The streets are empty since you've been gone
And the nights are quieter
I hear every day she gets ready to go,
More and more
Life is a path of thorns and flowers,
don't let them break your soul.
It's hard to find happiness at the end of the world,
it is in your house.. Chorus
Look at the blue sky
Reach out to your father
Look at the shiny star
Let it lead you to your home
Stay in your native place
Kiss it and be brave
You're country is a mother
Everyone comes back to her. When i remember everything, my soul hurts
My heart is beating sadly
I know it's hard, it was harder
But even then we were together
All the injustice will be gone
It will stay in a story, in a song
Know that under this sky your people love you
As homeland should. Chorus
Look at the blue sky
Reach out to your father
Look at the shiny star
Let it lead you to your home
Stay in your native place
Kiss it and be brave
You're country is a mother
Everyone comes back to her",https://lyricstranslate.com/en/ne-boj-se-dont-be-afraid.html,,,,,,,,,,,,
48,Wm5tG4b5_1_48,Thompson,Thompson,Ne pitaj mene,27680,"Izgubija sam vrime, previse sam htio
pobjece i mjesec, suvise san snio
sad mi zora cesto pogledava oci
a sto joj kradem vrime u njenoj samoci

Cujem kako nekad jecaju planine
podjem njima kad se zazelim tisine
ne pitajte nista sa kamena dusu
jer vjetrovi sada neki drugi pusu
 
Sta ce ti zivot kad puteve mjenjas
bolje da umres nego da se predas

Ref.
Ne pitaj mene
meni sada srce vene
dodje mi da se predam
kad oko sebe gledam

Ne pitaj mene
meni sada srce vene
vene mi usred grudi
vene zbog dragih ljudi
ne pitaj mene

Izgubili smo vrime, previse smo tili
al' se barem nismo kao zmije krili
mi smo narod jedan, podjednako vrijedan
bez ljubavi gladan, bez radosti zedan","https://tekstovi.net/2,440,19439.html",Perkovic Marko-thompson,Ne pitaj mene,Don't ask me,"E, moj narode","Izgubija sam vrime, previše sam htio
1
Pobjeć će i mjesec, suviše san snio. Sad mi zora često, pogledava oči
A što joj kradem vrime u njenoj samoći. Čujem kako nekad jecaju planine
Pođem njima kad se zaželim tišine. Ne pitajte ništa sa kamena dušu
Jer vjetrovi sada neki drugi pušu. A šta će ti život kad puteve mjenjaš
Bolje da umreš nego da se predaš. Ne pitaj mene
Meni sada srce vene
Dođe mi da se predam
Kad oko sebe gledam
Ne pitaj mene
Meni sada srce vene
Vene mi usred grudi
Vene zbog dragih ljudi
Ne pitaj mene. Izgubili smo vrime, previše smo tili
Al se barem nismo kao zmije krili. Mi smo narod jedan, podjednako vrijedan
Bez ljubavi gladan, bez radosti žedan. A šta će ti život kad puteve mjenjaš
Bolje da umreš nego da se predaš","I lost time, I wanted too much
even the moon will escape, I dreamed too much. Now, the dawn often looks at my eyes
Why am I stealing her time in her loneliness?. I hear how the mountains weep sometimes
I go there when I want silence. Don't ask anything this soul from a stone
Because some different winds are blowing now. And why do you need your life when you're chaning your roads
It's better to die than to give up. Don't ask me
My heart hurts now
I want to give up
When I look around myself
Don't ask me
My heart hurts now
It hurts in the middle of the chest
It hurts because of beloved people
Don't ask me. We lost time, we wanted too much
But at least, we didn't hide as snakes. We are one nation, we are all equally valuable
We are hungry without love, thirsty without hapiness. And why do you need your life when you're chaning your roads
It's better to die than to give up",https://lyricstranslate.com/en/ne-pitaj-mene-dont-ask-me.html,['Thompson'],https://diskografija.com/pjesma/ne-pitaj-mene-1560.htm,Ne pitaj mene,2001 - The best of,"2002 - E, moj narode",,,,,,,
49,Wm5tG4b5_1_49,Thompson,Thompson,Ne varaj me,41337,"Na brdu baklje mirisu
koraci u mraku nestaju
pogledaj lice djecije
da li te sjeti na mene

Zastave slobode viore
caure su djecije igracke
iza rijeke pored granice
ljubim sliku svete djevice
 
Ref. 2x
Ne varaj me
sa golubom u rukama
sloboda je 
stvorena u mukama

Ljudi se vesele i tuguju
meni samo pjesme ostaju
gluhonijemi himnu pjevaju
domovini ime spominju

Ref. 5x","https://tekstovi.net/2,440,9445.html",,Ne varaj me,ne varaj me,,"Na brdu baklje mirišu
Koraci u mraku nestaju
Pogledaj lice dječje
Da li se sjetiš na mene?. Zastave slobode vijore
Čahure su dječje igračke
Iza rijeke pored granice
Ljubim sliku svete djevice. (Pripjev)
Ne varaj me sa golubom u rukama
Sloboda je stvorena u mukama. Ljudi se vesele i tuguju
Meni samo pjesme ostaju
Gluhonijemi himne pjevaju
Domovini ime spominju. (Pripjev)","Flares are smelling on the hill
Steps are disappearing in the dark
Look at the child face
Does it remind you of me?. The flags of freedom are flaunting
Capsules are children's toys
Behind the river, near the border
I'm kissing the photo of my girlfriend. Don't deceive me with a dove in your hands
Freedom is created in torment. People are happy and sad
Only your kisses are left to me
Deaf-and-dumbs are singing the hymns
Everyone is mentioning your name to me. Don't deceive me...",https://lyricstranslate.com/en/ne-varaj-me-ne-varaj-me.html,['Thompson'],https://diskografija.com/pjesma/ne-varaj-me-1553.htm,Ne varaj me,"2002 - E, moj narode",2003 - Sve najbolje 1991-2003,,,,,,,
50,Wm5tG4b5_1_50,Thompson,Thompson,Necete u Imotski,4734,"U Zagori na izvoru rijeke Cikole
stala braca da obrane nase domove 
stoji Hrvat do Hrvata, mi smo braca svi 
necete u Imotski dok smo zivi mi 

Tuce Thompson, kalasnjikov, a i zbrojevka 
baci bombu, goni bandu preko izvora 
korak naprijed, puska gotovs, svi uz pjesmu svi 
za Dom braco, zovemo se Poglavnikovi 
 
Cujte Baljci, Mirlovici, bando cetnici 
stici ce vas nasa ruka, i u Srbiji 
stici ce vas Bozja pravda, to vec svatko zna 
sudit ce vam bojovnici iz Imotskoga 

Slusajte sad poruku od Svetog Ilije 
necete u Cavoglave, niste ni prije 
oj ustase, braco mila iz Imotskoga 
Hrvatska vam zaboravit nece nikada

Nece nikada","https://tekstovi.net/2,440,56081.html",,,,,,,,,,,,,,,,,,,
