Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Album_title_discogs,Album_year_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
75,ADDMrKZd_1_75,Doris Dragović,Doris Dragović,Srce vuce juznom kraju,9360,"Srce vuce juznom kraju
gdje me dugo bilo nije
da jos jednom u zivotu
vidim svoje najmilije

Ref.
Srce vuce juznom kraju
srce vuce zavicaju
da se vratim, da se smirim
samo jos zbog toga zivim
 
Srce vuce juznom kraju
srce vuce zavicaju
da se sjetim uspomena
pa nek umrem, nek me nema

Src vuce juznom kraju
gdje me mladost ostavila
cini mi se da sam tamo
dusa bi mi ozdravila

Ref.","https://tekstovi.net/2,518,42259.html",,,,,,,,,,,Doris Dragović,Srce Vuče Južnom Kraju,3:23,Štefanija Soldan,Ispuni Mi Zadnju Želju,,Đorđe Novković,,nan-Ispuni Mi Zadnju Želju/2007.0-The Platinum Collection/2019.0-Original Album Collection
76,ADDMrKZd_1_76,Doris Dragović,Doris Dragović,Stereo,485,"Kukavan i ruzan ovaj zivot je nas
stereo upoznas, tek onda mozes da znas
moja ljubav nije moguca stvar
za pravu ljubav, ipak, je potreban par

Aa, oo, stereo
 
Nas smo dvoje tako
u stereu pronasli spas
jedino sto jos nas muci
pravi balans

Za stereo se svadjamo mi
zasto uvijek jaci
desni kanal je tvoj

Ref. 2x 
Stereo, stereo
s desne strane ti
a s lijeve strane sam ja

Ref.","https://tekstovi.net/2,518,62118.html",,,,,,,,,,,,,,,,,,,
77,ADDMrKZd_1_77,Doris Dragović,Doris Dragović,Sto mi vrijedi rano leci,11840,"Od kako sam te vidjela ja sam
svoj izgubila mir
pomeo si me kao vjetar
vjetar studeni

Progledao si kroz moje zjene
i zaslepio me
ja sam zeljela samo tebe
a ti si zelio sve, ti si zelio sve
 
Zlatno sunce kad nasloni glavu
na oci pospane
znace da mi na dusi spava
pjesma za tebe

Znace gdje su mi ostali snovi
zasto ne spavam ja
da si nemir za sva vrijemena
moj pocetak i kraj, moj pocetak i kraj 

Ref.
Sto mi vrijedi rano leci necu spavati 
ako zaspem znam da cu te opet sanjati 
prosla ponoc ja se bojim oka sklopiti 
da se probudim jutrom u te zaljubim

Od kako sam te vidjela ja sam
svoj izgubila mir
pomeo si me kao vjetar
vjetar studeni

Progledao si kroz moje zjene
i zaslepio me
ja sam zeljela samo tebe
a ti si zelio sve, ti si zelio sve

Ref.","https://tekstovi.net/2,518,16269.html",,,,,,,,,,,Doris Dragović,Što Mi Vrijedi Rano Leći,4:07,,Baklje Ivanjske,,,,nan-Baklje Ivanjske/nan-Rođendan U Zagrebu/2019.0-Original Album Collection
78,ADDMrKZd_1_78,Doris Dragović,Doris Dragović,Sto puta na dan,14523,"Da je bilo tuznije nebo lipanjsko
da je bilo ruznije oko zeleno
mozda ne bi zapeo za srce 
meni poljubac tvoj
mozda ne bi promijenio se zivot moj

Kao more pjesak zut bol mi nanijo
srecu sretnem, a moj put vec je skrenuo
mozda ne bi zapeo za srce 
meni poljubac tvoj
mozda ne bi promijenio se zivot moj
 
Ref.
Sto puta na dan sebe upitam
bi li sretnija sama bila ja
s razlogom il ne voljela sam te
sada trebam mir da zaboravim

Da je bilo tuznije nebo lipanjsko
da je bilo ruznije oko zeleno
mozda ne bi zapeo za srce 
meni poljubac tvoj
mozda ne bi promijenio se zivot moj

Ref.

Ref.","https://tekstovi.net/2,518,16268.html",,,,,,,,,,,Doris Dragović,Sto Puta Na Dan,3:30,,Baklje Ivanjske,,,,nan-Baklje Ivanjske/2019.0-Original Album Collection
79,ADDMrKZd_1_79,Doris Dragović,Doris Dragović,Svit ne more znat',13965,"Nema me ni za vidit', ni za cut'
jer nisam ziva kad ti nisi tu
samo se dobro pravim ja
a sve se raspada

Ne mogu pogled s tebe skinut' ja
nekad se dobro lako na zlo da
lako je naci drugoga
al' tesko takvoga, pravoga
 
Ref. 2x
Svit ne more znat'
da 'ocu umrit', sta ides sad
a tako si lip, ka' Gospin lik
al' za mene slip
ja gubim rat za ne zaplakat'

Nema me ni za vidit', ni za cut'
jer nisam ziva kad ti nisi tu
samo se dobro pravim ja
a sve se raspada

Ref. 2x

Nema me ni za vidit', ni za cut'
jer nisam ziva kad ti nisi tu","https://tekstovi.net/2,518,39987.html","Vjekoslava Huljic, Eduard Botric, Ivan Huljic",Svit ne mora znat,The world doesn't have to know,,"Nema me ni za vidit', ni za čut'
1
jer nisan živa kad ti nisi tu
samo se dobro pravin ja
a sve se raspada. Ne mogu pogled s tebe skinut' ja
nekad se dobro lako na zlo da
lako je naći drugoga
al' teško takvoga, pravoga. ---Refren--- (2x)
Svit ne more znat'
da 'oću umrit', šta ideš sad
a tako si lip, ka' Gospin lik
al' za mene slip
ja gubin rat za ne zaplakat'. Nema me ni za vidit', ni za čut'
jer nisan živa kad ti nisi tu
samo se dobro pravin ja
a sve se raspada. ---Refren--- (2x). Nema me ni za vidit', ni za čut'
jer nisan živa kad ti nisi tu...","I'm nowhere to be seen or heard
For I don't live while you're not here
I just pretend well
While all comes crumbling down. I can't get my eyes off you
Sometimes good surrenders to bad easily
It's easy to find someone else
but hard to find one like that, the right one. ---Refrain--- (2x)
The world can't know
That I want to die because you're leaving
And you're so beautiful, as the Lady's face
But blind for me
I'm losing a war to keeping my tears. I'm nowhere to be seen or heard
For I don't live while you're not here
I just pretend well
While all comes crumbling down. ---Refrain--- (2x). I'm nowhere to be seen or heard
For I don't live while you're not here",https://lyricstranslate.com/en/svit-ne-mora-znat-world-doesnt-have-know.html,,,,Doris Dragović,Svit Ne More Znat,4:03,,The Best Of Collection,2014.0,,,2014.0-The Best Of Collection/2016.0-Live Spaladium Arena
80,ADDMrKZd_1_80,Doris Dragović,Doris Dragović,Tako je dobro,13462,"Pod srecnom zvijezdom rodjena 
moja je dusa nemirna 
jer tvojom rukom vodjena 
tako sam sigurna 

Dok munje vani sjevaju 
i ptice kuce nemaju 
na tvome toplom ramenu 
moja je utjeha
 
Ref.
Tako je dobro da si tu 
po ovom losem vremenu 
dok usne tebi putuju da ih ljubis 
tako je dobro kad mi san 
spustis na oci spokojan 
pod glavu kad mi stavis dlan pa me cuvas ","https://tekstovi.net/2,518,16315.html",,,,,,,,,,,Doris Dragović,Tako Je Dobro,3:15,,Baklje Ivanjske,,Zdenko Runjić,,nan-Baklje Ivanjske/2019.0-Original Album Collection
81,ADDMrKZd_1_81,Doris Dragović,Doris Dragović,Tek iz navike,22834,"Od kada nisi tu, oko moje
moji dani se ne broje
zivim samo tek iz navike

Gorku vodu sama pijem
tugujem i suze krijem
krijem ih pred ovim ljudima
 
Od kada nisi tu, zeljo moja
mene nema, niti pola

Ref.
Od kada nisi tu
u mom je srcu led
dignem glavu i smijem se
tek iz navike, tek iz navike

Od kada nisi tu
u mom je oku mrak
dignem glavu i smijem se
tek iz navike, tek iz navike","https://tekstovi.net/2,518,28705.html",,,,,,,,,,,Doris Dragović,Tek Iz Navike,4:10,,Živim Po Svom,,,,nan-Živim Po Svom
82,ADDMrKZd_1_82,Doris Dragović,Doris Dragović,Teret jubavi,9420,"Nema mi do tvoga lipog glasa
da mi lipe rici piva
ka u ono prvo vrime
da me dira, da me dira
draga pisma tila tvog

Tvoju jubav skrila san pod skute
da je moja, samo moja
sta te to iz moga dvora
tira priko sinjeg mora
di je srica rekla bog
 
Ref.
Daj mi reci, di ces sam
praznih ruku slab i nevojan
kome triba covik nesritan
samo ja te jubit znan

I daj mi reci di ces ti
tek smo sad za zivot zrili mi
kad smo vec ga pola zgazili
i na ledjima svojim prinili
tezak teret jubavi
teret jubavi 

Cemu zivot ako se ne dili
i na stini i na svili
nismo crni niti bili
vec zbog vrile krvi krivi
grisimo ka judi svi

Ref.","https://tekstovi.net/2,518,38706.html","Tonci Huljic, Vjekoslava Huljic",Teret Ljubavi,The Burden of Love,,"Nema mi do tvoga lipog glasa
1
Da mi lipe riči piva
Ka u ono prvo vrime
Da me dira, da me dira
Draga pisma tila tvog. Tvoju jubav skrila san pod skute
Da je moja, samo moja
Šta te to iz moga dvora
Tira priko sinjeg mora
Di je srića rekla bog.... Daj mi reci, di ćeš sam
Praznih ruku slab i nevojan
Kome triba čovik nesritan
Samo ja te jubit znan.... I daj mi reci di ćeš ti,
Tek smo sad za život zrili mi
Kad smo već ga pola zgazili
I na leđima svojim prinili
Težak teret jubavi,
teret jubavi .... čemu život ako se ne dili
I na stini i na svili,
Nismo crni niti bili
Već zbog vrile krvi krivi
Grišimo ka judi svi.... Tvoju jubav skrila san pod skute
Da je moja, samo moja
Šta te to iz moga dvora
Tira priko sinjeg mora
Di je srića rekla bog...","I don't have a way to your beautiful voice
To sing beautiful words to me
Like in those early days
For it to touch me, to touch me
The precious song of your body. I hid your love under my petticoat
So it could be mine, only mine
What was it from my court
that made you go across the blue sea?
where happiness said goodbye.... Tell me where are you off to alone?
empty handed, weak and unwilling;
who needs an unhappy man?
only I know how to kiss you.... And tell me where are you off to?
we are only now ripe enough for life
when we've already stomped out half of it
and on our backs carried
The heavy burden of love,
the burden of love .... What's life for if not to be shared
On a rock and on silk?
We weren't even that unlucky
Only guilty from our boiling blood,
We make mistakes like all people do .... I hid your love under my petticoat
So it could be mine, only mine
What was it from my court
that made you go across the blue sea?
where happiness said goodbye...",https://lyricstranslate.com/en/teret-ljubavi-burden-love.html,"Nema mi do tvoga lipog glasa
Da mi lipe riči piva
Ka u ono prvo vrime
Da me dira, da me dira
Draga pisma tila tvog

Tvoju jubav skrila san pod skute
Da je moja, samo moja
Šta te to iz moga dvora
Tira priko sinjeg mora
Di je srića rekla bog...

Daj mi reci, di ćeš sam
Praznih ruku slab i nevojan
Kome triba čovik nesritan
Samo ja te jubit znan...

I daj mi reci di ćeš ti,
Tek smo sad za život zrili mi
Kad smo već ga pola zgazili
I na leđima svojim prinili
Težak teret jubavi,
teret jubavi ...

Čemu život ako se ne dili
I na stini i na svili,
Nismo crni niti bili
Već zbog vrile krvi krivi
Grišimo ka judi svi...

Tvoju jubav skrila san pod skute
Da je moja, samo moja
Šta te to iz moga dvora
Tira priko sinjeg mora
Di je srića rekla bog...",Teret ljubavi,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/teret-ljubavi.html,Doris Dragović,Teret Ljubavi,3:47,Vjekoslava Huljić,Ja Vjerujem,2009.0,Tonči Huljić,,2009.0-Ja Vjerujem/2014.0-Koncert U Lisinskom
83,ADDMrKZd_1_83,Doris Dragović,Doris Dragović,Ti,50837,"Cijeli sam zivot sanjala da cu jednom
imat nekog kao sto si ti
da cu mu dati jabuku sto je grizu
moje usne pune ljubavi

Sada znam
da sam jedina na svijetu
sisla na planetu
sto se tobom zove
 
Otvorih oci, vidjeh da necu moci
bez tebe ni jedan korak ja
radosti moja, sve sto sam imala
i imam u tebi  mi pociva

Sada znam
da sam jedina na svijetu
sisla na planetu
sto se tobom zove

Ref.
Ti, da te oko ne vidi, da te srce ne slusa
gdje bi bila mi dusa, da uz mene nisi ti
moja rana jeseni, mlado vino ljubavi
gdje bi bila mi dusa, da uz mene nisi ti

Cijeli sam zivot sanjala da cu jednom
imat nekog kao sto si ti
da cu mu dati jabuku sto je grizu
moje usne pune ljubavi

Sada znam
da sam jedina na svijetu
sisla na planetu
sto se tobom zove

Ref.

Da uz mene nisi ti
da te srce ne slusa
gdje bi bila mi dusa
da uz mene nisi ti","https://tekstovi.net/2,518,16379.html",,Ti,You,,"Cijeli sam život sanjala da ću jednom
1
imat nekog kao što si ti,
da ću mu dati jabuku što je grizu
moje usne pune ljubavi. Sada znam da sam jedina na svijetu
sišla na planetu
što se tobom zove. Otvorih oči, vidjeh da neću moći
bez tebe ni jedan korak ja
radosti moja, sve što sam imala i imam
u tebi mi počiva. Sada znam da sam jedina na svijetu
sišla na planetu
što se tobom zove. [Refren]
Ti!
Da te oko ne vidi, da te srce ne sluša
Gdje bi bila mi duša?
Da uz mene nisi ti, moja rana jeseni,
Mlado vino ljubavi,
Gdje bi bila mi duša?
Da uz mene nisi ti.... Cijeli sam život sanjala da ću jednom
imat nekog kao što si ti,
da ću mu dati jabuku što je grizu
moje usne pune ljubavi. Sada znam da sam jedina na svijetu
sišla na planetu
što se tobom zove. [Refren]. Da te oko ne vidi, da te srce ne sluša
Gdje bi bila mi duša?
Da uz mene nisi ti","I dreamt my whole life that I will one day
Have someone like you,
That I will give him the apple bitten
By my lips full of love. Now I know I am the only one in the world
Who stepped down on the planet
With your name on it. I opened my eyes, I saw I wouldn't be able
To make one step without you
My joy, all I had and all I have
Rests in you. Now I know I am the only one in the world
Who stepped down on the planet
With your name on it. [Refrain]
You!
If my eye wouldn't look at you, if my heart wouldn't listen to you
Where would my soul be?
If you weren't with me, my early fall,
Young vine of love
Where would my soul be?
If you weren't next to me.... I dreamt my whole life that I will one day
Have someone like you,
That I will give him the apple bitten
By my lips full of love. Now I know I am the only one in the world
Who stepped down on the planet
With your name on it. [Refrain]. If my eye wouldn't look at you, if my heart wouldn't listen to you
Where would my soul be?
If you weren't next to me...",https://lyricstranslate.com/en/ti-you.html-18,"Cijeli sam život sanjala da ću jednom
Imat´ nekog kao što si ti,
Da ću mu dati jabuku što je grizu
Moje usne pune ljubavi.

Sada znam
Da sam jedina na svijetu
Sišla na planetu
Što se tobom zove.

Otvorih oči, vidjeh da neću moći
Bez tebe ni jedan korak ja;
Radosti moja, sve što sam imala
I imam u tebi mi počiva.

Sada znam
Da sam jedina na svijetu;
Sišla na planetu
Što se tobom zove.

Ti, da te oko ne vidi, da te srce ne sluša
Gdje bi bila mi duša, da uz mene nisi ti
Moja rana jeseni, mlado vino, ljubavi;
Gdje bi bila mi duša, da uz mene nisi ti.

Cijeli sam život sanjala da ću jednom
Imat´ nekog kao što si ti,
Da ću mu dati jabuku što je grizu
Moje usne pune ljubavi.

Sada znam
Da sam jedina na svijetu;
Sišla na planetu
Što se tobom zove.

Ti, da te oko ne vidi, da te srce ne sluša
Gdje bi bila mi duša, da uz mene nisi ti
Moja rana jeseni, mlado vino, ljubavi;
Gdje bi bila mi duša.

Da uz mene nisi ti
Ne bi mogli ljudi svi
Dati što si dao ti,
Meni u ime ljubavi. 

Da uz mene nisi ti,
Da te oko ne vidi;
Da te srce ne sluša, 
Gdje bi bila mi duša, da uz mene nisi ti.",Ti,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/ti.html,Doris Dragović,Ti,4:12,,Baklje Ivanjske,,,,nan-Baklje Ivanjske/nan-Rođendan U Zagrebu/2007.0-The Platinum Collection/2016.0-Live Spaladium Arena/2019.0-Original Album Collection
84,ADDMrKZd_1_84,Doris Dragović,Doris Dragović,Ti ne odlazi,1003,"Ono malo sto smo htjeli
jedan pogled, jedan glas
ono malo sto je sreca
nisi znao pronaci za nas

A tvoja ruka jos mi treba
bol me gusi do neba
 
Ref.
Ti ne odlazi, ne reci da je kraj
ti ne odlazi, bar mi nade daj
ti ne odlazi, jer ja gubim sve
ako odes, ako odes i nebo plakace
ako odes, ako odes i nebo plakace

Ref. 2x","https://tekstovi.net/2,518,59094.html",,,,,,,,,,,Doris Dragović,Ti Ne Odlazi,4:40,Štefanija Soldan,Ispuni Mi Zadnju Želju,,Đorđe Novković,,nan-Ispuni Mi Zadnju Želju/2019.0-Original Album Collection
85,ADDMrKZd_1_85,Doris Dragović,Doris Dragović,Ti si covjek za mene,34293,"Ne plasi se mojih rijeci
kad ti kazem da te volim
vjeruj mi, ljubavi

I ponovo da se rodim
ja bih opet bila s tobom 
kunem se pred Bogom
 
Ref.
Ti si covjek za mene
ja sam zena za tebe
moja si pjesma 
i rame za plakanje

S tobom mogu zivjeti
s tobom mogu umrijeti
neka prolaze godine
ti budi uz mene

Ref.","https://tekstovi.net/2,518,9873.html",,Ti si čovjek za mene,You are the man for me,Budi se dan,"Ne plaši se mojih riječi
kad ti kažem da te volim
vjeruj mi, ljubavi
i ponovo da se rodim
ja bih opet s tobom bila
kunem se pred Bogom. Ref.
Ti si čovjek za mene
ja sam žena za tebe
moja si pjesma
i rame za plakanje. S tobom mogu zivjeti
s tobom mogu umrijeti
neka prolaze godine
ti bude uz mene","Do not be afraid of my words
when I tell you that I love you.
Believe me, my love.
If I were to be born again,
I would again be with you.
I swear before God. Ref
You're the man for me.
I am the woman for you.
You are my song
and a shoulder to cry on.. With you I can live.
with you I can die.
Let the years pass.
You will be with me.",https://lyricstranslate.com/en/ti-si-covjek-za-mene-you-are-man-me.html,"Ne plasi se mojih rijeci kad ti kazem da te volim
Vjeruj mi, ljubavi
I ponovo da se rodim ja bi opet bio s tobom
Kunem se, pred Bogom

Ti si covjek za mene, ja sam zena za tebe
Moja si pjesma i rame za plakanje
S tobom mogu zivjeti, s tobom mogu umrijeti
Neka prolaze godine, ti budi uz mene

I ponovo da se rodim ja bi opet bio s tobom
Kunem se, pred Bogom",Ti si čovjek za mene,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/ti-si-covjek-za-mene.html,Doris Dragović,Ti Si Čovjek Za Mene,,Milorad Petrić,Budi Se Dan,,Zrinko Tutić,,nan-Budi Se Dan/1990.0-Budi Se Dan/nan-Najveći Hitovi/nan-Sve Želje Moje/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme/2019.0-Original Album Collection
86,ADDMrKZd_1_86,Doris Dragović,Doris Dragović,Ti si mi sve na svijetu,30543,"Sjecam se davno je bilo 
o tebi snila sam san
tu tajnu nisam ti krila 
znala sam doci ce dan

Tebi sam pisala pjesme 
plakala po prvi put
i zato nikada ne 
ne reci da je sve 
sve bilo uzalud
 
Ref.
Ti si mi sve na svijetu 
moje si sudbine glas
jedno za drugo smo rodjeni 
nek ljubav bude uz nas

Ti si mi sve na svijetu 
ne dam te od srca svog
jer ti si bio i ostao 
ljubav zivota mog","https://tekstovi.net/2,518,5998.html",,Ti si mi sve na svijetu,You're everything to me in this world,Pjevaj srce moje,"Sjećam se, davno je bilo
1
O tebi snila sam san
Tu tajnu nisam ti krila
Znala sam - doći će dan. Tebi sam pisala pjesme
Plakala po prvi put
I zato nikada ne,
Ne reci da je sve,
Sve bilo uzalud. (Refren)
Ti si mi sve na svijetu
Moje si sudbine glas
Jedno za drugo smo rođeni
Nek' ljubav bude uz nas
Ti si mi sve na svijetu
Ne dam te od srca svog
Jer ti si bio i ostao
Ljubav života mog","I remember, it was long ago
I dreamed a dream about you
I didn't keep that a secret from you
I knew - that day will come. I wrote songs for you
Cried for the first time
And that's why, never say,
Never say that all of it
All of it was in vain. (Chorus)
You're everything to me in this world
You are the voice of my fate
We were born for each other
May love be with us
You're everything to me in this world
I'm not letting you out of my heart
For you were and remain to be
The love of my life",https://lyricstranslate.com/en/ti-si-mi-sve-na-svijetu-youre-everything-me-worl.html,"Sjećam se davno je bilo o tebi snila sam san
Tu tajnu nisam ti krila znala sam doći će dan
Tebi sam pisala pjesme plakala po prvi put
I zato nikada ne, ne reci da je sve sve bilo uzalud

Ti si mi sve na svijetu moje si sudbine glas
Jedno za drugo smo rođeni nek ljubav bude uz nas
Ti si mi sve na svijetu ne dam te od srca svog
Jer ti si bio i ostao ljubav života mog",Ti si mi sve na svijetu,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/ti-si-mi-sve-na-svijetu.html,Doris Dragović,Ti Si Mi Sve Na Svijetu,3:13,Marina Tucaković,Ti Si Mi Sve Na Svijetu,1988.0,,,1988.0-Ti Si Mi Sve Na Svijetu/nan-Pjevaj Srce Moje/nan-Najveći Hitovi/nan-Sve Želje Moje/2002.0-Emocije
87,ADDMrKZd_1_87,Doris Dragović,Doris Dragović,Ti si moja ljubav stara,44424,"Ja sam bila sretna samo s tobom
jos te sanjam, jos mi nedas mira
dok se mjesec na prozoru zlati
tebe hocu a druga te dira

Svi pitaju sto te vise nema
a ja sutim do price mi nije
zelim cuti samo tamburase
jer te volim kao nikad prije
 
Ref. 2x
Ti si moja ljubav stara
ti si dunja sa ormara
zbog tebe se srce topi
nek mi suza oci sklopi
i tambura nek mi svira

Ja sam bila sretna samo s tobom
jos te sanjam, jos mi nedas mira
dok se mjesec na prozoru zlati
tebe hocu a druga te dira

Svi pitaju sto te vise nema
a ja sutim do price mi nije
zelim cuti samo tamburase
jer te volim kao nikad prije

Ref. 2x

Zbog tebe se srce topi
nek mi suza oci sklopi
ti si moja ljubav stara","https://tekstovi.net/2,518,13031.html",,Ti si moja ljubav stara,You're My Old Love,Dajem ti srce,"Ja sam bila sretna samo s tobom,
Još te sanjam, još mi ne daš mira.
Dok se mjesec na prozoru zlati,
Tebe hoću, a druga te dira.. (Pripjev)
Ti si moja ljubav stara,
Ti si dunja sa ormara.
Zbog tebe se srce topi,
Nek' mi suza oči sklopi,
I tambura nek' mi svira.. Svi pitaju što te više nema,
A ja šutim do priče mi nije.
Želim čuti samo tamburaše,
Jer te volim kao nikad prije.","I was happy with you,
I'm still dreaming of you, you're still not giving me peace.
While the moon turns to gold on the window,
I want you but another woman is touching you.. You're my old love,
You're a quince from the wardrobe.
My heart's melting because of you,
Let my tears shut my eyes,
And may the tambura play.. Everyone's asking why are you gone,
But I'm keeping quiet, I don't want to talk about it.
I only want to hear the tambours,
'Cause I love like never before.",https://lyricstranslate.com/en/ti-si-moja-ljubav-stara-youre-my-old-love.html,"Ja sam bila sretna samo s tobom,
Još te sanjam još mi nedaš mira.
Dok se mjesec na prozoru zlati,
Tebe hoću a druga te dira.

Ti si moja ljubav stara,
Ti si dunja sa ormara.
Zbog tebe se srce topi,
Nek mi suza oči sklopi,
I tambura nek mi svira.

Svi pitaju što te više nema,
A ja šutim do priče mi nije.
želim čuti samo tamburaše,
Jer te volim kao nikad prije.",Ti si moja ljubav stara,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/ti-si-moja-ljubav-stara.html,Doris Dragović,Ti Si Moja Ljubav Stara,,Zrinko Tutić,Dajem Ti Srce,,Zrinko Tutić,,nan-Dajem Ti Srce/nan-Rođendan U Zagrebu/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme/2019.0-Original Album Collection
88,ADDMrKZd_1_88,Doris Dragović,Doris Dragović,Tigrica,3151,"Cuvaj se, cuvaj se mog oka
i skoka cuvaj se
cuvaj se mog lica
i zapamti dobro
ja sam tigrica, divlja mackica

Rizikujes mnogo
mislis da bi mog'o
probaj me, probaj me
probaj me
 
Cuvaj se, cuvaj se mog smijeha
i grijeha cuvaj se
cuvaj se mog tijela
i zapamti dobro
ja sam tigrica, divlja mackica

Ne pitaj me sto cu
ja slobodu hocu
pusti me, pusti me
pusti me

Pazi se, pazi se od ljudi
jer gubis, pazi se
ljubav je k'o ptica
i zapamti dobro
ja sam tigrica, divlja mackica

Rizikujes srecu
jer ja ljubav necu
vjeruj mi, vjeruj mi
vjeruj mi","https://tekstovi.net/2,518,45735.html",,,,,,,,,,,Doris Dragović,Tigrica,,,Tigrica,,,,nan-Tigrica
89,ADDMrKZd_1_89,Doris Dragović,Doris Dragović,Tko ce zivjet' za te mjesto mene,13831,"Necu se za sebe brinut' ja
oprat cu od blata koljena
kad ti tuga na zub bude sjela
hoce li jos bit' dobrih andjela

Bog dao sve sto dajem ja
nista ti drugo ne treba
nema tog' sto za te nisam smjela
za tebe se bas nisam stedjela
 
Ref.
Tko ce zivjet' za te mjesto mene
tko ce vidjet' i u zlu ljepotu
nek' ti ide, nek' ti dobro krene
mada cinis srcu na sramotu

Tko ce zivjet' za te mjesto mene
grubi dani kad ti dodju
tko to ima prste upletene
tamo gdje sam ja ljubav podigla bez igdje ikoga 

Bog dao sve sto dajem ja
nista ti drugo ne treba
nema tog' sto za te nisam smjela
za tebe se bas nisam stedjela

Ref.","https://tekstovi.net/2,518,21022.html",,,,,,,,,,,Doris Dragović,Tko Će Živjet Za Te Mjesto Mene,3:26,,Malo Mi Za Sriću Triba,,,,nan-Malo Mi Za Sriću Triba/2019.0-Original Album Collection
