Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija,Album_14_diskografija,Album_15_diskografija,Album_16_diskografija,Album_17_diskografija,Album_18_diskografija,Album_19_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Music By_discogs,Album_title_discogs,Album_year_discogs,Featuring_discogs,All_albums_discogs
zT3Xu5sD_1_15,Mišo Kovač,Mate Mišo Kovač,Dalmacija u mom oku,75101,"Pitaju me zasto pjevam 
o tom moru, buri, jugu
govore mi kako sanjam 
obecanu zemlju drugu

Govore mi da se trgnem 
dok je vrijeme, dok se moze
k'o da mogu isprat kise 
onu davnu sol sa koze
 
Ref.
Vidim jata onih istih ptica
istu zvijezdu previsoku
opet zivi stotinama lica
Dalmacija u mom oku

Znam da nije bila samo moja
mozda sam u snu duboku
ali zivi stotinama boja
Dalmacija u mom oku

Govore mi cemu price
ljudi drugi zivot zive
odvezane sve su barke
i brodovi s' tvoje rive

Ali negdje zvona zvone
i skidaju ljudi kape
i dok djecji plac se cuje
sastaju se nove klape

Ref.","https://tekstovi.net/2,692,18413.html",,Dalmacija u mom oku,Dalmacija in my eye,,"Pitaju me zašto pjevam
1
o tom moru, buri, jugu
govore mi kako sanjam
obećanu zemlju drugu. Govore mi da se trgnem
dok je vrijeme, dok se može
k'o da mogu isprat kiše
onu davnu sol sa kože. Ref.
Vidim jata onih istih ptica
istu zvijezdu previsoku
opet živi stotinama lica
Dalmacija u mom oku. Znam da nije bila samo moja
možda sam u snu duboku
ali živi stotinama boja
Dalmacija u mom oku. Govore mi čemu priče
ljudi drugi život žive
odvezane sve su barke
i brodovi s' tvoje rive. Ali negdje zvona zvone
i skidaju ljudi kape
i dok dječji plač se čuje
sastaju se nove klape","They ask me why I sing
about that sea, bura and jugo winds
they tell me that I dream
of this other promised land. They tell me to let it go
now that there is still time, now that it's still possible
as if I could wash away the rains
that old salt from my skin. I see flocks of those same birds
the same highest star
again I see hundreds of the same faces
Dalmacija is in my eye. I know she was not just mine
maybe I'm stuck in a deep dream
but she lives in thousands of colors
Dalmacija in my eye. The ask me why the stories
other people are living their lives
all the barges are untied
and all the boats from your waterfront. But somewhere churchbells are ringing
and people are taking of their hats
and while you can hear the chilidren's cries
new folk groups are being formed. REFR.",https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,['Dušan Šarac'],['Krste Juras'],['Mato Došen'],['Mate Mišo Kovač'],1982 - Dalmacija u mom oku,1988 - Koncert - uživo,https://diskografija.com/pjesma/dalmacija-u-mom-oku-7104.htm,Dalmacija u mom oku,1991 - Grobovi im nikad oprostiti neće,1994 - Krunica moje majke (neobjavljene pjesme) - Tomislav Ivčić,1994 - Pjesma za Edija,"1995 - Više od života - Vedran Ivčić
Aranžman: Hrvoje Hegedušić",2002 - Zvuk osamdesetih Zabavna i Pop 1982 - 1983,2003 - Najdraže pjesme Miše Kovača,2005 - Mišo u Šibeniku - uživo,2006 - Da te mogu pismom zvati - Libar V,2006 - The platinum collection,2007 - Live collection - uživo,2011 - 100 godina Hajduka,,,,,,,"Pitaju me zašto pjevam
O tom moru, buri, jugu
Govore mi kako sanjam
Obećanu zemlju drugu

Govore mi da se trgnem
Dok je vrijeme, dok se može
Ko da mogu isprat kiše
Onu davnu sol sa kože

Vidim jata onih istih ptica
Istu zvijezdu previsoku
Opet živi stotinama lica
Dalmacija u mom oku

Znam da nije bila samo moja
Možda sam u snu duboku
Ali živi stotinama boja
Dalmacija u mom oku

Govore mi čemu priče
Ljudi drugi život žive
Odvezane sve su barke
I brodovi s tvoje rive

Ali negdje zvona zvone
I skidaju ljudi kape
I dok dječji plač se čuje
Sastaju se nove klape

Vidim jata onih istih ptica
Istu zvijezdu previsoku
Opet živi stotinama lica
Dalmacija u mom oku

Znam da nije bila samo moja
Možda sam u snu duboku
Ali živi stotinama boja
Dalmacija u mom oku",Dalmacija u mom oku,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmacija-u-mom-oku.html,Mišo Kovač,Dalmacija U Mom Oku,3:03,,,Dalmacija U Mom Oku,,,nan-Dalmacija U Mom Oku/1987.0-Ti Si Pjesma Moje Duše/nan-Koncert/nan-Grobovi Im Nikad Oprostiti Neće/nan-Najdraže Pjesme Miše Kovača/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2006.0-The Platinum Collection/2012.0-100 Originalnih Hitova/nan-The Best Of Collection/2019.0-Original Album Collection – Vol. 1/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_16,Mišo Kovač,Mate Mišo Kovač,Dalmaciju disen misto zraka,400,"Tu di krila galebovi sire
di se s nebon sastavilo more
stare none priko skura vire
cvate moja smokva tvrde kore

Ne mirujen, kada cujen price
sve je teze, nije isto vise
kraj komina prva slova srice
malo dite, Dalmaciju dise
 
Di san korak napravija prvi
jos me vuce ista zeja jaka
samo more tece mi u krvi
Dalmaciju disen ´misto zraka

Di san oca sahranija svoga
neka mu je vjecna zemja laka
da se doma vratin, molin Boga
Dalmaciju disen ´misto zraka

Tu di mirno pohode na misu
di su kuce gradjene u znoju
di ric judi pogazili nisu
ja jos pamtin prvu jubav svoju

Znan da zemja propala mi nije
sve dok ima u ocima sjaja
dok se zivi s guston, ka´ i prije
Dalmacija nece imat´ kraja

Suzon majke di se kamen mrvi
di je tako cista dusa svaka
samo more tece mi u krvi
Dalmaciju disen ´misto zraka

Di se nocu okupe na rivi
mlada srca kucajuc´ iz mraka
tu di se, uz kruh i vino, zivi 
Dalmaciju disen ´misto zraka","https://tekstovi.net/2,692,63131.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tu di krila galebovi šire,
Di se s nebom sastavilo more,
Stare none preko škura vire,
Cvate moja smokva tvrde kore

Ne virujem kada čujem priče,
Sve je teže, nije više isto,
Kraj komina prva slova sriče,
Malo dite Dalmaciju piše

Di sam korak naparvija prvi
Još me vuče ista želja jaka,
Samo more teče mi u krvi,
Dalmaciju dišem misto zraka

Di sam oca sahranija svoga,
Neka mu je vječna zemlja laka,
Da se doma vratim molim Boga, 
Dalmaciju dišem misto zraka

Tu di mirno pohode na misu,
Di su kuće građene u znoju,
Di rič ljudi pogazili nisu, 
Ja još pamtim prvu ljubav svoju

Znam, da zemlja propala nije,
Sve dok ima u očima sjaja,
Dok se živi s guštom ka i prije
Dalmacija neće imat kraja

Suzom majke di se kamen mrvi,
Di je tako čista duša svaka, 
Samo more teče mi u krvi,
Dalmaciju dišem misto zraka

Di s noću okupe na rivi,
Mlada srce kucajuć iz mraka, 
Tu di se, uz kruh i vino živi
Dalmaciju dišem misto zraka
",Dalmaciju dišem misto zraka,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,Mišo Kovač,Dalmaciju Dišem Misto Zraka,,,,The Platinum Collection,2006.0,,2006.0-The Platinum Collection/nan-Ja Sam Kovač Svoje Sreće/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_17,Mišo Kovač,Mate Mišo Kovač,Dalmatinac,13462,"Dalmatinac nosi lancic oko vrata
nosi more u svom oku
Dalmatinac nosi lancic oko vrata
tajnu lijepu i duboku

On je sanjar, on je ptica
bijela ptica, lutalica
ali sve to srcem placa
on se uvijek domu vraca
 
Ref.
Dalmatinac pamti ljubav staru
sanja barku, rivu i gitaru
Dalmatinac cuva nocu, danju
svoju pjesmu, maslinovu granu
maslinovu granu

Dalmatinac nosi lancic oko vrata
nosi sunce na svom dlanu
Dalmatinac nosi lancic oko vrata
bol i radost, suzu slanu

Ref. 2x","https://tekstovi.net/2,692,43586.html","D. Mandic, D. Novković, Z. Sabol",Dalmatinac,A Dalmatian,,"Dalmatinac nosi lančić oko vrata
1
Nosi more u svom oku
Dalmatinac nosi lančić oko vrata
Tajnu lijepu i duboku. On je sanjar, on je ptica
Bijela ptica, lutalica
Ali sve to srcem plaća
On se uvijek domu vraća.. Dalmatinac pamti ljubav staru
Sanja barku, rivu i gitaru
Dalmatinac čuva noću, danju
Svoju pjesmu, maslinovu granu. Dalmatinac nosi lančić oko vrata
Nosi sunce na svom dlanu
Dalmatinac nosi lančić oko vrata
Bol i radost suzu slanu","A Dalmatian wears a chain around his neck
He carries sea in his eye
A Dalmatian wears a chain around his neck
A beutiful and deep secret. He's a dreamer, he's a bird
White bird, a wanderer
But he pays all that with his heart
He always returns to his home. A Dalmatian remembers old love
He dreams about a boat, seafront and a guitar
A Dalmatian guards nightly and daily
His song, his olive branch. A Dalmatian wears a chain around his neck
He carries sun on his palm
A Dalmatian wears a chain around his neck
Pain and joy, a salty tear",https://lyricstranslate.com/en/dalmatinac-dalmatian.html,['Đorđe Novković'],['Željko Sabol'],['Duško Mandić'],['Mate Mišo Kovač'],1984 - Zajedno smo,2003 - Najdraže pjesme Miše Kovača,https://diskografija.com/pjesma/dalmatinac-7903.htm,Dalmatinac,2005 - Da te mogu pismom zvati - Libar I,2006 - The platinum collection,,,,,,,,,,,,,,,,"Dalmatinac nosi lančić oko vrata
Nosi more u svom oku
Dalmatinac nosi lančić oko vrata
Tajnu lijepu i duboku

On je sanjar,on je ptica
Bijela ptica,lutalica
Ali sve to srcem plaća
On se uvijek domu vraća.

Dalmatinac pamti ljubav staru
Sanja barku,rivu i gitaru
Dalmatinac čuva noću,danju
Svoju pjesmu,maslinovu granu

Dalmatinac nosi lančić oko vrata
Nosi sunce na svom dlanu
Dalmatinac nosi lančić oko vrata
Bol i radost suzu slanu ",Dalmatinac,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinac.html,Mišo Kovač,Dalmatinac,,,,Zajedno Smo,,,nan-Zajedno Smo/nan-Najdraže Pjesme Miše Kovača/2006.0-The Platinum Collection/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_18,Mišo Kovač,Mate Mišo Kovač,Dalmatinska,392,"Kako suton vise pada
cutin jace miris bora
cujen zvona moga grada 
sanjan kucu pored mora 

Vratit cu se rodnon Gradu
dobra vecer, uzorita
zapivati mu baladu
da mi dusa bude sita
 
Ref.
Kad ugasin zadnju svicu
oden nebu previsoku
zivija san i umrit cu
s Dalmacijon u mom oku

A kad sutra svetoj Ani
prijatelji me odnesu
to je zivot reka´ stani
necu minjati adresu

Napisa´ san pismo cali
vec je proslo tol´ko dana
njega nema, mati fali
maslina je neobrana

Ref. 2x","https://tekstovi.net/2,692,63126.html",,,,,,,,,,,['Mate Mišo Kovač'],2004 - Mir u srce,2005 - Mišo u Šibeniku - uživo,https://diskografija.com/pjesma/dalmatinska-11909.htm,Dalmatinska,,,,,,,,,,,,,,,,,,"Kako suton više pada
Ćutim jače miris bora
Čujem zvona moga grada
Sanjam kuću pored mora

Vratit ću se rodnom gradu
Dobra večer uzorita
Zapivati mu baladu
Da mi duša bude sita

Kad ugasin zadnju sviću
Odem nebu previsoku
Živija san i umrit ću
S Dalmacijom u mom oku

A kad sutra Svetoj Ani
Prijatelji me odnesu
To je život reka stani
Neću minjati adresu

Napisa san pismo ćali
Već je prošlo tol'ko dana
Njega nema mati fali
Maslina je neobrana

Vratit ću se rodnom gradu
Dobra večer uzorita
Zapivati mu baladu
Da mi duša bude sita

Kad ugasin zadnju sviću
Odem nebu previsoku
Živija san i umrit ću
S Dalmacijom u mom oku

A kad sutra Svetoj Ani
Prijatelji me odnesu
To je život reka stani
Neću minjati adresu
",Dalmatinska,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,Mišo Kovač,Dalmatinska,,,Dušan Šarac,2004 Mir U Srce,,,nan-2004 Mir U Srce/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_19,Mišo Kovač,Mate Mišo Kovač,Dalmatinske lipe oci,12679,"Kud' god podjem one mene prate
moju dusu samo one shvate

Pa me bude u po noci
jedva cekam kad ce doci
dalmatinske lipe oci
(2x)
 
Ref.
Dalmatinske lipe oci
zaboravit' necu moci
jer u njima meni sja 
poput sjajnog bisera
zlatno sunce Jadrana

Dalmatinske lipe oci 
zaboravit' necu moci
jer su meni bile sve
moje tihe molitve
sve sto mi je najdraze
i sto volim najvise

Kud' god krenen one su kraj mene
svud' me prate vjerno poput sjene

Iz njih njeznost mi se toci
ta me ljubav nece proci
dalmatinske lipe oci
(2x)

Ref.","https://tekstovi.net/2,692,25282.html",,,,,,,,['Željko Pavičić'],['Željko Pavičić'],['Branimir Mihaljević'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/dalmatinske-lipe-oci-9043.htm,Dalmatinske lipe oči,,,,,,,,,,,,,,,,,,"Kud god pođem one mene prate
Moju dušu samo one shvate
Pa me bude u po noći
Jedva čekam kad će doći
Dalmatinske lipe oči

Pa me bude u po noći
Jedva čekam kad će doći
Dalmatinske lipe oči

Dalmatinske lipe oči
Zaboravit neću moći
Jer u njima meni sja
Poput sjajnog bisera
Zlatno sunce Jadrana

Dalmatinske lipe oči
Zaboravit neću moći
Jer su meni bile sve
Moje tihe molitve
Sve što mi je najdraže 
I što volim najviše

*

Kud god krenem one su kraj mene
Svud me prate vjerno poput sjene
Iz njih nježnost mi se toči
Ta me ljubav neće proći
Dalmatinske lipe oči

Iz njih nježnost mi se toči
Ta me ljubav neće proći
Dalmatinske lipe oči

Dalmatinske lipe oči
Zaboravit neću moći
Jer u njima meni sja
Poput sjajnog bisera
Zlatno sunce Jadrana

Dalmatinske lipe oči
Zaboravit neću moći
Jer su meni bile sve
Moje tihe molitve
Sve što mi je najdraže 
I što volim najviše
",Dalmatinske lipe oči,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,Mišo Kovač,Dalmatinske Lipe Oči,3:42,,,Dalmatinske Lipe Oči,2006.0,,2006.0-Dalmatinske Lipe Oči/nan-Ja Sam Kovač Svoje Sreće/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_20,Mišo Kovač,Mate Mišo Kovač,"Dobra ti vecer, mati moja",14527,"Dobra ti vecer, mati moja 
vec me zovu dica
ka moju dusu i njih grije
ljubav s tvoga lica

Kad sve bi stalo u dvi rici
kad tuce prva nocna ura
u mojoj sobi ka u prici
zasumi more, skripje skura
 
I tad te cujem kako kazes
da mora jednom poc' na bolje
a zivot uvik isto vaze
beskrajno more, skrto poje

Ref.
Dobra ti vecer, mati moja
sta ti mogu reci
dobra ti vecer, mirno spavaj
i ja idem leci

Dobra ti vecer, mati moja
vec me zovu dica
ka moju dusu i njih grije
ljubav s tvoga lica

I sad te vidim, punu snage
di sama stojis isprid dvora
dok zivot nosi nase drage
ti si ka stina nasrid mora","https://tekstovi.net/2,692,18646.html",,"Dobra ti vecer, mati moja","Good night, my mum",The Platinum Collection,"Dobra ti večer, mati moja
već me zovu dica
ka moju dušu i njih grije
ljubav s tvoga lica. Kad sve bi stalo u dvi riči
kad tuce prva noćna ura
u mojoj sobi ka u priči
zašumi more, škripje škura. I tad te čujem kako kažeš
da mora jednom poć' na bolje
a život uvik isto važe
beskrajno more, škrto poje. Refren
Dobra ti večer, mati moja
šta ti mogu reći
dobra ti večer, mirno spavaj
i ja idem leći. Dobra ti večer, mati moja
već me zovu dica
ka moju dušu i njih grije
ljubav s tvoga lica. I sad te vidim, punu snage
di sama stojiš isprid dvora
dok život nosi naše drage
ti si ka stina nasrid mora","Good night, my mum
children are already calling me
like my soul, they are too warmed
by the love from your face. If everything would fit into two words
when 1 o'clock ticks
in my room like in some kind of story
sea makes sound, shutters creak. And when I hear you saying
that one day it has to be better
and life always says the same
infinite sea, poor field. Good night, my mum
What is there to say
good night, sleep tight
I am, too, going to sleep. Good night, my mum
children are already calling me
like my soul, they are too warmed
by the love from your face. And now I see you, full of strength
alone in garden
while life takes our loved ones
you are like a rock in the middle of the sea",https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,['Dušan Šarac'],['Krste Juras'],,"['Klapa Šibenik', 'Mate Mišo Kovač']",1980 - Split 80,"1984 - Vječne melodije - Šuki
Aranžman: Dušan Šarac",https://diskografija.com/pjesma/dobra-ti-vecer-mati-moja-7223.htm,Dobra ti večer mati moja,"2002 - Zvuk osamdesetih Zabavna i Pop 1980 - 1981 - Mate Mišo Kovač
Aranžman: Dušan Šarac","2003 - Najdraže pjesme Miše Kovača - Mate Mišo Kovač
Aranžman: Dušan Šarac",2005 - Da te mogu pismom zvati - Libar III - Mate Mišo Kovač,"2006 - The platinum collection - Mate Mišo Kovač
Aranžman: Dušan Šarac",,,,,,,,,,,,,,"Dobra ti večer, mati moja
Već me zovu dica
Ka moju dušu i njih grije
Ljubav s tvoga lica

Kad sve bi stalo u dvi riči
Kad tuče prva noćna ura
U mojoj sobi ka u priči
Zašumi more, škripje škura

I tad te čujem kako kažeš
Da mora jednom poć na bolje
A život uvik isto važe
Beskrajno more, škrto poje

Dobra ti večer, mati moja
Šta ti mogu reći
Dobra ti večer, mirno spavaj
I ja idem leći

Dobra ti večer, mati moja
Već me zovu dica
Ka moju dušu i njih grije
Ljubav s tvoga lica

Ka moju dušu i njih grije
Ljubav s tvoga lica

I sad te vidim, punu snage
Di sama stojiš isprid dvora
Dok život nosi naše drage
Ti si ka stina nasrid mora 

I tad te čujem kako kažeš
Da mora jednom poć na bolje
A život uvik isto važe
Beskrajno more, škrto poje

Dobra ti večer, mati moja
Šta ti mogu reći
Dobra ti večer, mirno spavaj
I ja idem leći

Dobra ti večer, mati moja
Već me zovu dica
Ka moju dušu i njih grije
Ljubav s tvoga lica
","Dobra ti večer, mati moja",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dobra-ti-vecer-mati-moja.html,Mišo Kovač,"Dobra Ti Večer, Mati Moja",,,,"Dobra Ti Večer, Mati Moja / Dite Moje",1980.0,,"1980.0-Dobra Ti Večer, Mati Moja / Dite Moje"
zT3Xu5sD_1_21,Mišo Kovač,Mate Mišo Kovač,Drugi joj rasplice kosu,87225,"Bila je njezna k'o san, k'o cvijet kraj puta
bila je najljepsi dan i ruza zuta
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece

Ref. 2x
Drugi joj rasplice kosu
a ja je volim
kako cu zivjeti sam 
kad dusa boli
 
Drugi je ubra' k'o cvijet
od mene uze
ne zna za tugu i bol 
i moje suze

Bila je proljetni dah i trava meka
bila je k'o sunca trag i plava rijeka
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece

Ref. 2x","https://tekstovi.net/2,692,8572.html",,Drugi joj raspliće kosu,Someone Else Untangles Her Hair,,"Bila je njezna k'o san, k'o cvijet kraj puta
bila je najljepsi dan i ruza zuta
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece. Ref. 2x
Drugi joj rasplice kosu
a ja je volim
kako cu zivjeti sam
kad dusa boli. Drugi je ubra' k'o cvijet
od mene uze
ne zna za tugu i bol
i moje suze. Bila je proljetni dah i trava meka
bila je k'o sunca trag i plava rijeka
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece. Ref. 2x","She was as gentle as a dream, like a flower by the road,
She was the most beautiful day and a yellow rose,
But those days of happiness quickly disappeared
Never more, I know, they won't come around.. (Chorus x2)
Someone else untangles her hair
And I love her
How am I to live alone
When my soul hurts?. Someone else picked her like a flower
Took her away from me
He doesn't know of sorrow and pain
And my tears. She was a spring-like breath and soft grass
She was like a trail of sun and a blue river
But those days of happiness quickly disappeared
Never more, I know, they won't come around.. (Chorus x2)",https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,['Đorđe Novković'],['Đorđe Novković'],,['Mate Mišo Kovač'],1975 - Najveći uspjesi 1,"1988 - Koncert - uživo
Aranžman: Đorđe Novković",https://diskografija.com/pjesma/drugi-joj-rasplice-kosu-a-ja-je-volim-5445.htm,"Drugi joj raspliće kosu, a ja je volim","1999 - Pjevaj, legendo
Aranžman: Đorđe Novković",2004 - Zabavni megamix,"2004 - Najveći hitovi br.2
Aranžman: Đorđe Novković","2005 - Mišo u Šibeniku - uživo
Aranžman: Đorđe Novković",2006 - Hitomanija 3,"2007 - Live collection - uživo
Aranžman: Đorđe Novković","2010 - Sve najbolje, originalne snimke",,,,,,,,,,,,,,Mišo Kovač,Drugi Joj Raspliće Kosu,3:34,,,Najveći Uspjesi 1.,,,"nan-Najveći Uspjesi 1./nan-Koncert/2002.0-Pjevaj, Legendo (19 Velikih Hitova)/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2009.0-Jedan Dan Života - Live Collection/2010.0-Sve Najbolje/2012.0-100 Originalnih Hitova/nan-The Best Of Collection"
zT3Xu5sD_1_22,Mišo Kovač,Mate Mišo Kovač,Dusu sam dao,5276,"Bio sam sretan k'o malo tko
imao svijet na dlanu
volio sam i voljen bio
kao u romanu

Dok sudbina nije rekla svoje
dok nije rekla ""dosta""
u jednom trenutku od mog
zivota pepeo samo osta'
 
Ref. 2x
A dusu sam dao, dusu sam dao
za malo srece, radosti i veselja
u meni sada tuga je nasla
najboljeg prijatelja

Ref. 2x","https://tekstovi.net/2,692,43213.html",,,,,,,,,,,['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/dusu-sam-dao-8748.htm,Dušu sam dao,,,,,,,,,,,,,,,,,,"Bio sam sretan ko malo tko
imao svijet na dlanu
volio sam i voljen bio
kao u romanu

Dok sudbina nije rekla svoje
Dok nije rekla dosta
U jednom trenutku od mog života
pepeo samo osta

A dušu sam dao dušu sam dao
za malo sreće,radosi i veselja
u meni sada tuga je našla najboljeg prijatelja",Dušu sam dao,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dusu-sam-dao.html,Mišo Kovač,Dušu Sam Dao,,,,Budi Čovjek Dobre Volje,,,nan-Budi Čovjek Dobre Volje
zT3Xu5sD_1_23,Mišo Kovač,Mate Mišo Kovač,Gdje ste nocas prijatelji,19065,"Mene nema,ko da ceka
kad u sobu, dodjem hladnu
da suze, obrise mi
kad iz oka, moga padnu

Mene nema, ko da pita
sta me boli, kako mi je
ja sam onaj, koji srecu
osjetio nikad nije
 
Ref.
Gdje ste nocas prijatelji
zasto nikog vise nema
da li covjek moze samo
zivjeti od uspomena

Gdje ste nocas prijatelji
kako dusu da umirim
ako moram biti sam
lakse mi je da ne zivim

Mene nema, ko da pita
sta me boli, kako mi je
ja sam onaj, koji srecu
osjetio nikad nije

Ref.

Gdje ste nocas prijatelji
kako dusu da umirim
ako moram biti sam
lakse mi je da ne zivim","https://tekstovi.net/2,692,8341.html",,,,,,,,,,,['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/gdje-ste-nocas-prijatelji-8739.htm,Gdje ste noćas prijatelji,,,,,,,,,,,,,,,,,,"Mene nema tko da čeka
Kad u sobu dođem hladnu,
Da suze obriše mi
Kad iz oka moga padnu.

Mene nema tko da pita
Šta me boli, kako mi je?
Ja sam onaj koji sreću
Osjetio nikad nije.

Gdje ste noćas prijatelji?
Zašto nikog više nema?
Da li čovjek može samo
Živjeti od uspomena?

Gdje ste noćas prijatelji?
Kako dušu da umirim?
Ako moram biti sam
Lakše mi je da ne živim.

Mene nema tko da pita
Što me boli, kako mi je?
Ja sam onaj koji sreću
Osjetio nikad nije.

Gdje ste noćas prijatelji?
Zašto nikog više nema?
Da li čovjek može samo
Živjeti od uspomena?

Gdje ste noćas prijatelji?
Kako dušu da umirim?
Ako moram biti sam
Lakše mi je da ne živim.

Gdje ste noćas prijatelji?
Kako dušu da umirim?
Ako moram biti sam
Lakše mi je da ne živim.

Ako moram biti sam
Lakše mi je da ne živim.",Gdje ste noćas prijatelji,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html,Mišo Kovač,Gdje Ste Noćas Prijatelji,3:24,,,Dalmatino,,,nan-Dalmatino/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_24,Mišo Kovač,Mate Mišo Kovač,Gdje su sada one noci,4639,"Gdje su sada one noci
ona jutra, oni dani
kad si rekla da ces doci
kad smo htjeli biti sami

Gdje su sada one noci
one staze oni puti
kad smo skupa htjeli poci
ispod neba koje suti
 
Ref.
Da li da placem zbog tebe
ili zbog kise sto pada
tamo nas sada vode
ulice pustoga grada

Gdje su sada one noci
ona jutra, oni dani
kad si rekla da ces doci
kad smo htjeli biti sami

Gdje su sada one noci
ono more, oni vali
kad smo krisom u samoci
jedno drugom ruku dali

Ref.","https://tekstovi.net/2,692,44654.html",,,,,,,,['Dušan Šarac'],['Željko Sabol'],['Raymond Ruić'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/gdje-su-sada-one-noci-11631.htm,Gdje su sada one noći,,,,,,,,,,,,,,,,,,"Gdje su sada one noći
Ona jutra, oni dani
Kad si rekla da ćeš doći
Kad smo htjeli biti sami

Gdje su sada one noći
One staze, oni puti
Kad smo skupa htjeli poći
Ispod neba koje šuti

Da li da plačem zbog tebe
Ili zbog kiše što pada
Tamo nas sada vode
Ulice pustoga grada

Da li da plačem zbog tebe
Ili zbog kiše što pada
Tamo nas sada vode
Ulice pustoga grada

*

Gdje su sada one noći
Ona jutra, oni dani
Kad si rekla da ćeš doći
Kad smo htjeli biti sami

Gdje su sada one noći
Ono more, oni vali
Kad smo krišom u samoći
Jedno drugom ruku dali

Da li da plačem zbog tebe
Ili zbog kiše što pada
Tamo nas sada vode
Ulice pustoga grada

Da li da plačem zbog tebe
Ili zbog kiše što pada
Tamo nas sada vode
Ulice pustoga grada

Da li da plačem zbog tebe
Ili zbog kiše što pada
Tamo nas sada vode
Ulice pustoga grada",Gdje su sada one noći,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-su-sada-one-noci.html,Mišo Kovač,Gdje Su Sada One Noći,2:55,,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/2010.0-Ne Tražim Istinu/2012.0-100 Originalnih Hitova/2019.0-Original Album Collection – Vol. 1
